,phitot,LRm,LTheta,LRp,LME,LBE,LEN,LTE,LCE,LMPot,LCON,LAG,lowTotal,HRm,HTheta,HRp,HME,HBE,HEN,HTE,HCE,HMPot,HCON,HAG,highTotal,state
0,100.0,0.0004121117447799167,0.0010000023780277103,1.429393422535383e-07,249.97573532549353,9.42482199921684e-05,-566.543021399908,708.5002982678969,-129.7726563483732,-1.7153171944950685,62.15185861386832,72.15030837815466,-311.6024752590833,6.255631245197868e-05,0.0010000011766064792,6.242787886528893e-08,249.8401695840372,9.424799353881828e-05,-166.12532474586396,16.3249286160795,244.95448887736836,-6.394738806406741,0.0009981843121069772,-623.8867417990481,-294.839131694435,11
1,145.83333333333334,0.00043818660218165287,0.0010000572825765671,1.3102716191057397e-07,364.5500529900968,9.425856956528974e-05,-788.8969056359683,801.0800778953654,-146.19934080375157,-1.6157705988627384,87.22560258790062,93.59300454928554,-389.2727614636176,7.554439720243373e-05,0.0010000013963260205,7.537962271083924e-08,364.3903156716515,9.424803495376883e-05,-242.26852453614939,23.80749609236899,363.3918620376591,-6.394555497615608,0.003085026071987246,-909.8305290324804,-423.93651067119333,11
2,191.66666666666669,0.00045741109050137133,0.0010000145015659028,1.2300647295493592e-07,479.12476508614157,9.425050524360828e-05,-1000.6567254232,872.8386424856064,-147.96299187621386,-1.56931083336564,110.3674266377231,109.05711863889526,-449.59937160682733,4.450896692170511e-05,0.0019457227781544248,6.281200993359379e-08,478.7361385788773,0.0003568066308295899,-318.38815565264804,31.28706629116004,486.08522223886473,-6.394849807389266,0.006994426594644131,-1195.8161131679824,-548.6319427304452,11
3,237.5,0.00047237854209038226,0.00100009736929623,1.1724439812992996e-07,593.6997235900678,9.426612631839588e-05,-1204.0724770125084,931.0497359214227,-136.99485883818224,-1.5517888766066446,131.64423302265376,118.87249080634206,-496.36613476021114,9.6406717669606e-05,0.0010000001640118137,9.613415646648425e-08,593.5036734259523,9.424780266172686e-05,-394.5531355601748,38.772403582228755,613.2813492314918,-6.394304719978753,0.013232159346236077,-1481.721275663553,-669.0988729353771,11
4,283.33333333333337,0.00048453169494579504,0.0010000102872063695,1.1287449568877006e-07,708.2748588333743,9.424971084667918e-05,-1400.4609380350023,979.4027204251734,-114.26205657906112,-1.5525119790017408,151.08716973449438,123.20775655094236,-531.6567976937729,1.1918152683714462e-07,0.8711185330355846,3.687983255043674e-08,490.5478417490576,67.10984457178103,-436.7575899270164,42.1930597005647,771.2536357644194,-6.346806366718689,0.05545470890292302,-1816.7390294537406,-496.9217031497773,11
5,329.1666666666667,0.000494461151934469,0.0010000499448411463,1.0946349693072964e-07,822.8500972287441,9.425718636035226e-05,-1590.6615863970792,1020.036521566776,-80.21221299538361,-1.5659315537008427,168.70313855616325,122.12424343823592,-556.6898390525256,0.00011349559814389712,0.0010000058214126915,1.130211135925284e-07,822.6266662882764,9.424886907054437e-05,-546.8330277676672,53.73671093660183,882.7309081050854,-6.394085542231897,0.03498248399984344,-2053.620392002632,-894.6835733385803,11
6,375.0,0.000502717718279257,0.0010000004130494371,1.0674981022705937e-07,937.4254069377483,9.424784960146109e-05,-1775.2264741969072,1054.2818542312348,-34.95228095492607,-1.5888935712954941,184.47511829711894,115.5964249616439,-572.1667214826948,1.3506975423400965e-06,0.08947699757436123,6.389406268777331e-08,909.9421163817011,0.7540569759432605,-620.3904991055996,60.89158498457726,1027.7921791177414,-6.428323296706741,0.06610452385177838,-2344.105004663645,-989.4763773401077,11
7,420.83333333333337,0.0005095169579745897,0.0010000019550127895,1.0458972650699692e-07,1052.0007403857796,9.424814025949451e-05,-1954.513268949936,1082.9962993216348,21.671288091578198,-1.6195230297404524,198.36391301396102,103.51800621240346,-578.4369170015813,3.9351144668590715e-07,0.3250266840610566,8.207652145874812e-08,947.8578967023609,9.869211730509432,-690.7224615152745,67.64475114545199,1181.556838434273,-6.5270807804733515,0.2004689972488827,-2639.9711020549016,-1050.613601870969,11
8,466.6666666666667,0.0005150690645778146,0.0010000004119410956,1.0287912559625273e-07,1166.576065689344,9.424784941311619e-05,-2128.7298251340285,1106.7238769225826,90.04390940959456,-1.6567121962784792,210.30416251940665,85.69580960537309,-575.5813700622763,2.4735083266271853e-07,0.5462983485941437,8.293933983664811e-08,985.6282314340541,27.434872147161578,-760.1687500126047,74.29619824240845,1342.8058043480667,-6.592435888544248,0.42875441448477647,-2936.959378556319,-1087.4255088781326,11
9,512.5,0.0005194789730371196,0.0010000094690628609,1.0155051150296829e-07,1281.1513453554533,9.42495566340614e-05,-2297.952862996762,1125.7764510563147,170.7847028194551,-1.6998726903871069,220.19887930888623,61.83289005760142,-563.4515940416603,0.00014160488251857786,0.0010000758274072588,1.4020357221121864e-07,1280.8881030098464,9.426206541403085e-05,-851.3697859677632,83.6623973145258,1494.8048110253728,-6.393605240446812,0.13021561903588857,-3197.459461100985,-1272.6287911299273,11
