,probLow,probHigh,lowEnergy,minLE,maxLE,minHE,maxHE,maxLPHI,maxHPHI,highEnergy,minCP,maxCP,minMP,maxMP,phitot
0,0.9591836734693877,0.04081632653061224,-499.2448020182073,-502.9272654048299,-329.85213188425263,-371.275265171737,-371.275265171737,0.01295318171383849,0.3820640520830165,-371.275265171737,1.7727804660898588e-19,1.7727804660898588e-19,-2.1279575855718463e-18,-2.1279575855718463e-18,100.0
1,0.975,0.025,-874.1815907405581,-874.1816214925999,-874.18144793436,-765.1381469053985,-765.1381469053985,0.015077335036073317,0.3820557134776548,-765.1381469053985,3.780956622604375e-19,3.780956622604375e-19,-4.399374537970336e-18,-4.399374537970336e-18,206.75675675675677
2,0.7560975609756098,0.24390243902439024,-1190.9741295845372,-1190.9741953997732,-1190.9739580289577,-1156.022599574371,-1156.0225548703231,0.020081346434270616,0.38206182549437123,-1156.0225798719066,5.911420937771232e-19,5.911434363798259e-19,-6.670598530978761e-18,-6.670592294148494e-18,313.51351351351354
3,0.6944444444444444,0.3055555555555556,-1476.6666066140665,-1476.666653985482,-1476.6664422298632,-1543.8665329269759,-1543.8664930768512,0.024737347702974075,0.38207745239265106,-1543.866518979052,8.166997837638439e-19,8.167053860719345e-19,-8.941547920739283e-18,-8.941522396315779e-18,420.27027027027026
4,0.6571428571428571,0.34285714285714286,-1741.7680644911902,-1741.7681483155206,-1741.7673466420779,-1928.6008725403778,-1928.6006744317488,0.029242152131112326,0.3820983615854309,-1928.6007866558311,1.0550492241443038e-18,1.0550565213959451e-18,-1.1212177754607244e-17,-1.1212146228120937e-17,527.0270270270271
5,0.6666666666666666,0.3333333333333333,-1992.299160922257,-1992.29920984989,-1992.298618691226,-2310.2408393358287,-2252.1106241559396,0.0337224779707037,0.392456028996654,-2303.78192649571,1.308996061186478e-18,1.3760929691223364e-18,-1.388022574474604e-17,-1.3497805212622276e-17,633.7837837837837
6,0.3448275862068966,0.6551724137931034,-2232.2193454112085,-2232.2193846910327,-2232.219224858924,-2689.7557021662565,-2647.366780151513,0.03828797480644763,0.3915093071953129,-2687.524706268015,1.581933468607236e-18,1.645027540101197e-18,-1.6161703953356338e-17,-1.5815937048997375e-17,740.5405405405405
7,0.23076923076923078,0.7692307692307693,-2464.420623209441,-2464.4206977371605,-2464.4205203950532,-3067.0843923328757,-2980.7123248987054,0.043064589174517914,0.3961004766311261,-3062.7657889609427,1.8691783906986987e-18,1.974512771182122e-18,-1.8596246547728432e-17,-1.8134017838670983e-17,847.2972972972973
8,0.29411764705882354,0.7058823529411765,-2691.2483123401325,-2691.248550950639,-2691.2476853566077,-3441.8463779517097,-3395.461505869219,0.048237513423827115,0.39474964448209177,-3437.98097194472,2.170918138683524e-18,2.2689375523121177e-18,-2.072143927804121e-17,-2.045041273452595e-17,954.0540540540541
9,0.18518518518518517,0.8148148148148148,-2914.8906842896627,-2914.8908849245213,-2914.890197336222,-3813.7248228214635,-3813.724822820506,0.05417044450292072,0.3856272435865084,-3813.7248228213475,2.4873985030325203e-18,2.487398995438716e-18,-2.276413528478828e-17,-2.276413267714737e-17,1060.8108108108108
