,probLow,probHigh,lowEnergy,minLE,maxLE,minHE,maxHE,maxLPHI,maxHPHI,highEnergy,minCP,maxCP,minMP,maxMP,phitot
0,0.9361702127659575,0.06382978723404255,-211.06443768045926,-211.06445024599108,-211.06430024894124,-194.30110570021506,-194.30109955697168,0.009371069179683502,0.4067025220659286,-194.30110365166288,1.4310115891308246e-18,1.4310116855631295e-18,-2.6486676056723534e-18,-2.6486669210626685e-18,100.0
1,0.9361702127659575,0.06382978723404255,-214.97974182929283,-214.97975575917974,-214.97962182041152,-203.39447829918336,-203.39447249957644,0.009707556771265313,0.40670193211227207,-203.39447613754203,1.5142661076484355e-18,1.5142665167997547e-18,-2.791827355464887e-18,-2.7918244691932414e-18,105.4054054054054
2,0.9361702127659575,0.06382978723404255,-218.46065292420963,-218.46066776650807,-218.46052547376974,-212.32084797488747,-212.32084053651238,0.01003898513453045,0.406700765652454,-212.32084344513547,1.598211178154907e-18,1.5982117274974584e-18,-2.9349905899204386e-18,-2.934986665222838e-18,110.8108108108108
3,0.9148936170212766,0.0851063829787234,-221.51938390934697,-221.5194040401946,-221.51927860304514,-221.07666573593173,-221.01890201338236,0.010365814333639242,0.4067795247141217,-221.06222135242948,1.6828635364149582e-18,1.6829569476116631e-18,-3.078144972709807e-18,-3.077676572966023e-18,116.21621621621622
4,0.8723404255319149,0.1276595744680851,-224.16651012687154,-224.16652163157806,-224.1664006690421,-229.65809209545102,-229.658061384059,0.010688233485411659,0.406699687031763,-229.65808093253045,1.7682363824857867e-18,1.7682373176392385e-18,-3.2213081340462682e-18,-3.221301402486527e-18,121.62162162162161
5,0.8723404255319149,0.1276595744680851,-226.4110937140686,-226.4111146168233,-226.41095288682155,-238.0612400178073,-238.0612337068675,0.01100673747244008,0.406698962533512,-238.06123847771485,1.854348434377164e-18,1.854348637114963e-18,-3.3644619845461387e-18,-3.3644605682698e-18,127.02702702702703
6,0.8936170212765957,0.10638297872340426,-228.26096978018788,-228.2609791414438,-228.26094017375044,-246.2820375888938,-246.2820054083106,0.011321386370665307,0.40669847091195704,-246.28203069732112,1.941214823362636e-18,1.9412150399180248e-18,-3.5076192572883745e-18,-3.507617845526344e-18,132.43243243243245
7,0.875,0.125,-229.722717082678,-229.72274460644843,-229.72231998289718,-254.31625237872439,-168.81413469480862,0.01163249889428768,0.4331507824855143,-240.0658926198988,2.0288534410503235e-18,2.064608928347488e-18,-3.650777589377648e-18,-3.572450261003666e-18,137.83783783783784
8,0.8936170212765957,0.10638297872340426,-230.80197358775763,-230.8019864996617,-230.80185351798022,-262.1594758402078,-261.90273587241006,0.011940372658864886,0.40681598924786716,-262.1067847149031,2.1172829997797496e-18,2.1174549583223854e-18,-3.793933525278921e-18,-3.7936035688066254e-18,143.24324324324323
9,0.8913043478260869,0.10869565217391304,-231.50329003449312,-231.5033164631001,-231.50292404700014,-269.807115435463,-60.41642470891278,0.012245144780878256,0.45374070701773384,-227.92896048890043,2.2065221559523284e-18,2.2735001954177223e-18,-3.93709012513208e-18,-3.7821549695892605e-18,148.64864864864865
