,phitot,LRm,LTheta,LRp,LME,LBE,LEN,LTE,LCE,LMPot,LCON,LAG,lowTotal,HRm,HTheta,HRp,HME,HBE,HEN,HTE,HCE,HMPot,HCON,HAG,highTotal,state
0,100.0,0.0004121119574169026,0.0010000024061052324,1.4294646016376873e-07,249.9757353380131,9.424822528675274e-05,-566.5431307244784,708.5010691982917,-296.7041168776413,-1.7153176981717226,62.152051934435185,72.15033839514918,-478.5338276183895,6.255631252950725e-05,0.001000001174966253,6.24278101037643e-08,249.84016958423524,9.424799322491011e-05,-166.12532463650038,16.324928602170978,78.02313657518252,-6.394738800392682,0.0009981843030952336,-623.886741993015,-461.77048408246793,11
1,345.83333333333337,0.0004973111734290033,0.0010007031579495544,1.0837496443117534e-07,864.5137940996003,9.438036047123812e-05,-1658.406515636857,1033.1775552055237,-714.6678555563054,-1.5732962248373576,174.6543996466699,120.38471802540104,-1213.0112930585324,0.0001162872591767761,0.001000401418915032,1.1585267930174185e-07,864.285963186157,9.432345260414524e-05,-574.5195224453456,56.4573976340081,284.4558900924989,-6.394044468119601,0.040518661315364975,-2157.6033947242354,-1582.9631056389044,11
2,591.6666666666667,0.0005245385159625141,0.0010000433812741522,1.0006587474450045e-07,1479.0538712533832,9.425594910178422e-05,-2578.233817905873,1147.890428610731,-942.6942424449359,-1.788171801269775,232.02983151432224,5.014728368624644,-1804.2904095426927,9.26077659343347e-06,0.01642537999399827,1.455638039957946e-07,1472.7846125764854,0.025426829704483216,-982.3756664211812,96.52146980312598,513.2142887502677,-6.398971043315796,0.21670526291106962,-3692.2731217765886,-2682.158713288277,11
3,837.5,0.0005087847599830722,0.0010000023228307323,1.0481943062619803e-07,2093.5853953174155,9.424820959134452e-05,-3299.8680512359474,1079.8867047977803,-955.601583186369,-2.26453409018835,196.83031054716153,-389.6061055076757,-2354.138427279909,1.409386815739605e-06,0.12823568403852179,1.421701422491592e-07,2034.7486179664002,1.5477246127462039,-1386.2334057245932,136.07896438386965,768.5081872797024,-6.4299559411314124,0.9489035149075837,-5233.9587859594085,-3762.665472077807,11
4,1083.3333333333335,1.0,1.0,1.0,2708.3332250000017,86.65097392540919,-35325.2264973105,3835397190337061.5,-32020.58714418356,-28.107401656008776,1.5907618854971687e+29,1083.333333332724,1.590761885497191e+29,4.738037545770841e-07,0.4347816208200758,1.0521026156245894e-07,2484.5130864325183,17.53724080323799,-1779.0918579182783,174.25897632446348,1057.462718075729,-6.491440769336128,3.2818034234254747,-6794.301623364368,-4808.534355357288,01
5,1329.1666666666667,1.0,1.0,1.0,3322.916533750001,86.65097392540919,-43067.263703043056,3835397190337061.5,-38948.88358832833,-27.902892184239715,1.5907618854971687e+29,1329.1666666657493,1.590761885497191e+29,7.807644640515422e-07,0.2917724746900602,1.3698967022873172e-07,3154.8579481127713,7.966665387207423,-2192.0411370874876,214.9579693861204,1358.0627127944256,-6.451718804320687,5.072621439003617,-8320.450404393363,-5857.580914586955,01
6,1575.0,1.0,1.0,1.0,3937.499842500002,86.65097392540919,-50769.983925734865,3835397190337061.5,-45802.324608706665,-27.73318909140521,1.5907618854971687e+29,1574.999999998712,1.590761885497191e+29,7.058793046722283e-07,0.3515933236678224,1.336976627217471e-07,3717.535001257518,11.53118313045074,-2594.275928556418,254.31481770721433,1696.3344048880099,-6.453253417882506,8.63421733835451,-9864.785375950269,-6863.562241510108,01
7,1820.8333333333335,1.0,1.0,1.0,4552.083151250002,86.65097392540919,-58427.762537349765,3835397190337061.5,-52585.46088242872,-27.588150091929457,1.5907618854971687e+29,1820.8333333316118,1.590761885497191e+29,6.653346438366315e-07,0.4014441551112608,1.3016232139163283e-07,4282.524823283803,14.985839312585128,-2996.1611849980127,293.62852547330243,2066.8883007061763,-6.451930650493532,13.165158267335125,-11409.687488365782,-7837.17599158637,01
8,2066.666666666667,1.0,1.0,1.0,5166.666460000003,86.65097392540919,-66052.2492611054,3835397190337061.5,-59300.46047134366,-27.461507360300377,1.5907618854971687e+29,2066.666666664449,1.590761885497191e+29,6.419367933100441e-07,0.44369214717235594,1.2657532771596445e-07,4849.739447556921,18.25148423458881,-3397.740263609612,332.90446642504355,2472.7270373570645,-6.448938938827149,18.615289824532873,-12955.085362433674,-8774.900052664305,01
9,2312.5,1.0,1.0,1.0,5781.249768750002,86.65097392540919,-73653.83781997273,3835397190337061.5,-65947.70963346324,-27.349115173279117,1.5907618854971687e+29,2312.4999999972224,1.590761885497191e+29,6.282043525073271e-07,0.48004257839106,1.230552449794244e-07,5418.997060972539,21.30466154113629,-3799.040728065,372.14605424517464,2917.39893640486,-6.444961047144443,24.94050181102322,-14500.933724012622,-9672.886594424568,01
