,probLow,probHigh,lowEnergy,minLE,maxLE,minHE,maxHE,maxLPHI,maxHPHI,highEnergy,minCP,maxCP,minMP,maxMP,phitot
0,0.9047619047619048,0.09523809523809523,-507.5453456864339,-507.54536475979296,-507.5452452318802,-490.7820200611252,-490.7819883071713,0.009371080530061249,0.40670252790904904,-490.78200418407846,2.0300337290926425e-19,2.0300345768506761e-19,-2.6486675774275396e-18,-2.6486668790682676e-18,100.0
1,0.75,0.25,-889.6759607027221,-889.6759881219766,-889.6757661957007,-1012.2246765356612,-927.7347213380316,0.01536758829126208,0.42584579095883635,-1003.7756721347816,4.312874476081018e-19,4.704502613436245e-19,-5.475993282850128e-18,-5.249285659089398e-18,206.75675675675677
2,0.5925925925925926,0.4074074074074074,-1222.2520994435304,-1222.2521609733574,-1222.2519768230172,-1530.691158990991,-1509.6583542298877,0.020672171361086178,0.4101667762894765,-1528.7790659659556,6.717869265309066e-19,6.827499895310638e-19,-8.398054159844792e-18,-8.30312850986055e-18,313.51351351351354
3,0.5652173913043478,0.43478260869565216,-1528.3520450355752,-1528.3521388319145,-1528.351939426231,-2046.1210481507596,-2046.120856400665,0.02577270634623198,0.4067062921086836,-2046.121000394271,9.247752572008622e-19,9.247769756429257e-19,-1.1130035249418878e-17,-1.1130024216401657e-17,420.27027027027026
4,0.5833333333333334,0.4166666666666667,-1818.551439924716,-1818.5514653156836,-1818.551284707439,-2558.44663150294,-2558.4463352627845,0.0309423467769967,0.4067190627951363,-2558.446548112243,1.1905258769389161e-18,1.1905297789756396e-18,-1.3956645797107022e-17,-1.395660926379292e-17,527.0270270270271
5,0.28,0.72,-2099.256372402067,-2099.256457090167,-2099.256298366497,-3068.015812931442,-3068.0157756172607,0.036469774835256645,0.40733135313505187,-3068.0158108508135,1.4731102913765954e-18,1.473152630780549e-18,-1.681624100762992e-17,-1.681598029890189e-17,633.7837837837837
6,0.07142857142857142,0.9285714285714286,-2375.3491956667795,-2375.3491956667795,-2375.3491956667795,-3575.831622688185,-3575.8316226772354,0.042903520620388394,0.40806360492375177,-3575.831622686996,1.7712732964967786e-18,1.7712740171881913e-18,-1.9692413597460373e-17,-1.9692407725874423e-17,740.5405405405405
7,0.0,1.0,,,,-4081.5166995537766,-4081.516699547068,0.0,0.40867393508015337,-4081.51669955309,2.0835074744866644e-18,2.0835079850570582e-18,-2.2568658534638277e-17,-2.256865222258582e-17,847.2972972972973
8,0.0,1.0,,,,-4584.680785476336,-4584.680785476023,0.0,0.40919013905316015,-4584.680785476183,2.4100393932084775e-18,2.4100397950091674e-18,-2.5443151221120076e-17,-2.5443148600817e-17,954.0540540540541
9,0.0,1.0,,,,-5085.000961697493,-5085.000961697196,0.0,0.4096355666226615,-5085.000961697394,2.751139182341959e-18,2.751139451645352e-18,-2.831494642708902e-17,-2.8314942940916764e-17,1060.8108108108108
