,phitot,LRm,LTheta,LRp,LME,LBE,LEN,LTE,LCE,LMPot,LCON,LAG,lowTotal,HRm,HTheta,HRp,HME,HBE,HEN,HTE,HCE,HMPot,HCON,HAG,highTotal,state
0,100.0,0.00041210794988545446,0.0010000120087991717,1.429499790179338e-07,249.9757351020578,9.425003536493997e-05,-566.5431062501357,708.5008966110843,-184.09102402744077,-1.7153175877457902,62.152014074778336,72.15033167528838,-365.92075387907806,6.25472020859625e-05,0.0010001468694855028,6.244549947973079e-08,249.84014630752432,9.42754580338292e-05,-166.12533421141174,16.32492981987869,190.6361978023674,-6.394739559524487,0.0009981870807242094,-623.8867250109761,-349.15738370904927,11
1,179.16666666666669,0.00045266809733819494,0.001000011103812817,1.2493855936562354e-07,447.87708740103994,9.424986478724318e-05,-943.8035054245673,854.8253816885585,-251.84443992915925,-1.5784574216222937,104.24313875305148,105.4101439961416,-537.6507103251175,8.371813923969654e-05,0.0010001944291743296,8.356525752945425e-08,447.7026804659255,9.428442433923146e-05,-297.6451680760504,29.249334221069912,349.1318413220584,-6.394456380663573,0.005706272129925041,-1117.7900531906644,-618.2176388022572,11
2,258.33333333333337,0.00047821047333953414,0.001000053110704815,1.151088998683514e-07,645.7793136190755,9.425778314162803e-05,-1294.1521833686493,954.0964623103195,-285.9679991429534,-1.5502651431284433,140.70794029312532,121.51644869120985,-671.62619361702,0.00010054081772404948,0.001000053363276483,1.0032369048955489e-07,645.576415153427,9.4257830751033e-05,-429.16275877515847,42.173453340098725,514.8121885432438,-6.394255673622156,0.01700169649098527,-1611.6973599711935,-880.0772089755535,11
3,337.5,0.0004960989852265886,0.0010000020474911205,1.0891743940250515e-07,843.6819705931734,9.424815769186126e-05,-1624.6249418780421,1026.706814082669,-292.937803224174,-1.5694648749902842,171.70824355257972,121.34412071271453,-780.32027216849,1.5513983187709416e-06,0.07382034485674734,3.596222391969032e-08,822.1356576897748,0.5133647396426149,-557.4616286062659,54.690206884176824,690.6703797266999,-6.403934645671195,0.0418818899179372,-2111.2353802816883,-1121.8425183277625,11
4,416.6666666666667,0.0005089286742911813,0.0010000488697681467,1.0476513474234796e-07,1041.5847969468844,9.425698370124103e-05,-1938.4261338099213,1080.5982921428395,-275.3718092365068,-1.6164550648675515,197.1806252773426,104.84980711115206,-869.6608968047211,0.00012769165750845465,0.001000004131006251,1.268740257941276e-07,1041.3403853385767,9.424855043282989e-05,-692.1846367067119,68.0199996742443,869.8209543501265,-6.393867946866889,0.07048331202848111,-2599.5355689183507,-1380.111089434098,11
5,495.83333333333337,0.0005180045010143067,0.0010000019254937434,1.019912556693645e-07,1239.4876152922018,9.424813469285638e-05,-2236.9955273196706,1119.377898726735,-234.06916242036496,-1.6835066040084619,216.8451980250507,71.23315347596962,-942.9669354161156,0.00013910095532275216,0.0010013895882373892,1.3814261373967403e-07,1239.2269032235547,9.450988490244388e-05,-823.6861908669507,80.94207935573428,1060.373938766612,-6.393653736328864,0.11806982220283332,-3093.4713165019575,-1617.060775042727,11
6,575.0,0.0005236371018524227,0.0010002377261765334,1.003140012623705e-07,1437.3901932240706,9.429258739549436e-05,-2520.5363644014506,1144.393207503853,-168.523171728222,-1.7680900886117081,230.13400323581345,18.74391489417408,-1002.2530518618568,1.8508937543285692e-05,0.008103048561865714,1.4596750862842318e-07,1434.3950711626278,0.006188218423322921,-954.9595157522522,93.83514116648116,1260.760314129548,-6.396041962956248,0.1904567872312104,-3587.811553425081,-1844.3503780753674,11
7,654.1666666666667,0.0005260862619706554,0.001000217351466796,9.960371252250654e-08,1635.292323136078,9.428874597571817e-05,-2787.8416225279357,1155.076315798012,-76.74203939282991,-1.8714177812013413,235.95500217924882,-56.0166453188432,-1048.8118140254205,3.4059334046497216e-06,0.04693598896363312,1.4436000172142977e-07,1616.2663803468486,0.20758852514127413,-1085.1367036119073,106.58903856085557,1472.5127418262673,-6.408908895390499,0.3381501839861693,-4084.0865545333595,-2061.743634818152,11
8,733.3333333333334,0.0005245511274737083,0.001000002009699835,1.0005649430366038e-07,1833.1935339287152,9.424815057660953e-05,-3035.0328522378286,1147.8506484334305,45.98842525031006,-2.000157157014126,232.00817465912084,-160.26658136334893,-1083.5700841328496,2.0243822449901002e-06,0.08357086340221032,1.4326545232566345e-07,1797.2872342892485,0.6578518921744176,-1215.2105855795169,119.33011656058721,1695.8653745137951,-6.419313539263481,0.5510440109909561,-4580.532264909409,-2268.422089781225,11
9,812.5,0.0005155385052056197,0.0010000107379406716,1.0273906043453457e-07,2031.0924008620932,9.424979581115578e-05,-3248.623061530242,1108.7650588909216,213.82531821645657,-2.179506944476926,211.35110462460847,-315.72430381899045,-1107.5495101605488,1.5102318733492821e-06,0.11788014330370185,1.4241427226965384e-07,1977.8065489855537,1.3081256945439346,-1345.199824797401,132.06071284994744,1931.9834880497774,-6.427679331882324,0.8401965841049033,-5077.116941540563,-2463.0436541126755,11
