,phitot,LRm,LTheta,LRp,LME,LBE,LEN,LTE,LCE,LMPot,LCON,LAG,lowTotal,HRm,HTheta,HRp,HME,HBE,HEN,HTE,HCE,HMPot,HCON,HAG,highTotal,state
0,100.0,0.0004121119834447632,0.0010000021996715647,1.4294575117942472e-07,249.97573533954554,9.424818638306753e-05,-566.5431019429559,708.5008662378846,-146.37541768343883,-1.7153175655220712,62.15200197899894,72.15033049267623,-328.2051569518011,6.25472045207555e-05,0.0010001467852048984,6.242569892397101e-08,249.84014631374606,9.427544212914885e-05,-166.12532254957506,16.324928336762266,228.3518089148772,-6.394738918372329,0.0009981849202858643,-623.8867456943796,-311.4417816504894,11
1,154.16666666666666,0.0004421065317103328,0.0010000022819019693,1.2933866091853479e-07,385.38179652372236,9.424820189013086e-05,-828.1025203351413,815.3870940625891,-174.34733617401156,-1.6043825017722733,91.57440392234382,96.83689066645476,-428.1987900990354,7.767009263219336e-05,0.0010000372774091664,7.75060907183335e-08,385.2182031235797,9.425479850279689e-05,-256.1127188606965,25.16795987730349,358.5610946659921,-6.394529214105126,0.003642360891054322,-961.820350763,-473.77283542506945,11
2,208.33333333333331,0.0004632741023504531,0.0010000004320771248,1.2072581006943253e-07,520.7883645264653,9.42478532009414e-05,-1075.5086371535376,895.3326257163085,-183.42227045260032,-1.5603161818918827,118.31795713611545,113.2683207231028,-506.08002774967144,9.02923822010917e-05,0.0010000087088943759,9.006414850866524e-08,520.6026269824044,9.424941334544775e-05,-346.0991814798234,34.01087267401855,493.74514952471014,-6.394373356523213,0.008951271401947878,-1299.7556118158868,-631.1207800283321,11
3,262.5,0.00047920947583117245,0.001000260282626371,1.1474572915686928e-07,656.1952234282776,9.429684024423856e-05,-1312.0024558778382,958.4839216013426,-176.46320323681655,-1.5503507952310975,142.47533933317905,121.91026550195416,-567.393432698646,0.00010134831370855102,0.0010000538624746873,1.0104669709370431e-07,655.9910177933709,9.425792486070082e-05,-436.08458473446547,42.85365074111418,634.2555973886417,-6.39424452524002,0.01783193318730515,-1637.692751868437,-783.1355846990167,11
4,316.66666666666663,0.0004919562848037883,0.0010000032109865268,1.1030559759608087e-07,791.6022991121577,9.424837700903243e-05,-1539.3667465448113,1009.6336200609321,-154.84237655261649,-1.5612218728671463,164.0804979850157,122.95712458921376,-615.0653169607187,0.0001113128914488583,0.001000068466342868,1.1088292934325021e-07,791.382208852115,9.426067779345185e-05,-526.0679670187451,51.69617178296551,780.4907475892172,-6.394115843132023,0.03117622793506957,-1975.633476482999,-929.4199981883322,11
5,370.8333333333333,0.0005020104323027173,0.001000043491761863,1.0696159318098562e-07,927.0094651579914,9.425596992435917e-05,-1758.6703179196168,1051.40793144811,-119.17075786056326,-1.5864675261914398,183.11854990942598,116.41714236023621,-650.7815212497949,0.00012040741243650506,0.00100047959435109,1.1978745736807722e-07,926.7753767651988,9.433819481978021e-05,-616.0490110981408,60.538395458991644,932.903342487187,-6.393984760591989,0.049861400948529214,-2313.5783481371354,-1069.5213080385683,11
6,425.0,0.000510071094065918,0.0010000019390311267,1.0441721288553085e-07,1062.4166799152563,9.424813724597614e-05,-1970.558577329952,1085.35321728685,-69.57524741766568,-1.622644884050489,199.53111212518567,102.13879711639909,-675.524227944696,0.0001288731990053737,0.0010006940390918317,1.2813846807127238e-07,1062.1702440653858,9.437864042191261e-05,-706.0271173408634,69.3802455184179,1092.0124845720661,-6.3938450889206955,0.0747507004271635,-2651.528430002882,-1202.9205139761225,11
7,479.16666666666663,0.0005163817202576969,0.001000001923610899,1.0248047926592832e-07,1197.8238753519163,9.42481343370938e-05,-2175.376636617787,1112.375408726183,-5.80698219130669,-1.667905563469754,213.21055621941878,79.80221340194116,-689.8170027990031,0.00013668018835163436,0.0010018531558462322,1.358015438751736e-07,1197.566117245468,9.45974069981463e-05,-796.0021362675677,78.22170296410458,1258.4173690963512,-6.393699468967051,0.1066929600787195,-2989.4839866822344,-1329.017948777121,11
8,533.3333333333333,0.0005211304415635047,0.001000001925268509,1.0106054632152472e-07,1333.2309936777237,9.424813465100196e-05,-2373.2115738271355,1132.9286167433,72.73429415849287,-1.721402617547316,223.98439931145043,48.8781150759213,-693.8484591569875,0.00014443236874578583,0.0010002247424778443,1.4288258672717628e-07,1332.9640972598681,9.429013945591622e-05,-885.9737109080072,87.06272241506268,1432.8162805972324,-6.393543964153547,0.14652043880757293,-3327.4456506185084,-1447.1150790671102,11
9,587.5,0.0005243690606680405,0.00100001153800515,1.0010857387738314e-07,1468.6379627269941,9.424994663356537e-05,-2563.8773275267013,1147.0758292429516,167.03776668454256,-1.783073239668652,231.58734831466705,8.540927906360238,-687.5343054305185,1.054844951360037e-05,0.014370004076377356,1.4564954862024844e-07,1463.1857410503571,0.019461550463007786,-975.5216105809385,95.8498839312953,1616.3557423700988,-6.398257093077592,0.20993591386961435,-3666.15781669677,-1556.4476582469192,11
10,641.6666666666666,0.000525923361337585,0.0010002493312908456,9.961782086151763e-08,1604.0446613493384,9.429477544003921e-05,-2746.8238254724797,1154.434914178073,278.60069566174104,-1.8536805469781688,235.60297874622523,-42.51069055158211,-670.545095813516,3.867324121470564e-06,0.04094323593137717,1.4456969483895226e-07,1587.617563309358,0.15797006084247514,-1064.5898778108772,104.57619275275121,1810.0556566990406,-6.407052324544621,0.31079853125048207,-4005.714969089455,-1656.3769518357835,11
11,695.8333333333333,0.0005259215255178807,0.001000040784705529,9.965987200975818e-08,1739.451028404018,9.425545963524643e-05,-2920.8938179167794,1153.945521354697,409.7062700830334,-1.9352011376535698,235.3346156490742,-106.45341571313793,-642.3145001729152,2.478525466311299e-06,0.06650288869010347,1.4374195833709465e-07,1711.622116313041,0.41666985492941605,-1153.6082337223304,113.29630596580786,2014.7596301883536,-6.414663062388721,0.44133153374303313,-4345.35468202285,-1745.7305296302004,11
12,750.0,0.0005234856315517272,0.0010000024351759667,1.0037207581364524e-07,1874.8567323288823,9.424823076968203e-05,-3083.666431767582,1143.193207580673,564.1169868548337,-2.0320460820455875,229.4855140905729,-187.3695834358281,-602.0387973695607,1.8802180556822719e-06,0.09098864319426572,1.4307204601594741e-07,1835.323160459819,0.779732901571866,-1242.58333786648,122.01105860821832,2231.899562192959,-6.421232204557744,0.6052423847022098,-4685.065593503796,-1823.0162887473828,11
13,804.1666666666666,0.0005171248960463487,0.001000008634722514,1.0225224398266123e-07,2010.2611624312121,9.424939936607081e-05,-3228.862236762004,1115.5945444534286,749.6638430656923,-2.156057466617218,214.87683369276954,-295.183934877991,-548.7135172546899,1.5485077052361553e-06,0.11437792279144533,1.4249743551953136e-07,1958.8203141210727,1.231634998415158,-1331.5203024926318,130.7210899099726,2463.256316598855,-6.426883418436167,0.805875046270557,-5024.839052538367,-1886.4009790078408,11
14,858.3333333333333,0.0004963119608697143,0.0010000582158793058,1.088278929982358e-07,2145.6603945152556,9.425874550035251e-05,-3316.5888005667457,1027.703974191898,1007.0733978567539,-2.3857626146320587,172.1602518295441,-490.3731051575894,-481.5594272851187,1.338484358092218e-06,0.136692302640975,1.4197174376676534e-07,2082.1851776963044,1.7582592709873668,-1420.422736837763,139.4268494443861,2711.0872350093696,-6.43173190637041,1.0462079769899642,-5364.669018898161,-1933.5818782986034,11
15,912.5,1.0,1.0,1.0,2281.249908750001,86.65097392540919,-29909.059334891903,3835397190337061.5,-25030.911185125293,-28.27901155720763,1.5907618854971687e+29,912.4999999995676,1.590761885497191e+29,1.194117796190634e-06,0.15796831809209128,1.414646233927342e-07,2205.4736923170235,2.346971484077666,-1509.293127004467,148.1286455697143,2978.319112188769,-6.4358756362241945,1.3287993504988185,-5704.551383189067,-1961.5928147757638,01
