,phitot,LRm,LTheta,LRp,LME,LBE,LEN,LTE,LCE,LMPot,LCON,LAG,lowTotal,HRm,HTheta,HRp,HME,HBE,HEN,HTE,HCE,HMPot,HCON,HAG,highTotal,state
0,100.0,0.0004121119483543462,0.001000002448464688,1.4294793031974777e-07,249.9757353374795,9.424823328094734e-05,-566.5431348276938,708.501098133188,-226.11670941966344,-1.7153177170859708,62.15206018937033,72.15033952175885,-407.9464160180668,6.255637140768893e-05,0.0010000002344156653,6.242797944594346e-08,249.84016973464387,9.424781592957863e-05,-166.1253247963752,16.32492862250336,148.61054796822415,-6.394738807677444,0.000998184317484506,-623.886741709461,-391.18307277143253,11
1,220.83333333333331,0.00046723001994604656,0.0010002651241691263,1.192122092228032e-07,552.0360699732175,9.429775308918186e-05,-1130.9720533215905,911.1706446672251,-371.3388423560266,-1.5556422495911058,124.12019320562085,115.94342243244294,-709.7311936591318,9.296168369377883e-05,0.0010000091407803137,9.271717653462501e-08,551.8458058174227,9.424949475229851e-05,-366.8652950305573,36.051545721794085,337.51838522201507,-6.394345611222665,0.010650929649699112,-1377.7406600089257,-854.8538269028012,11
2,341.66666666666663,0.0004968866086792373,0.001000000396919101,1.08656031476684e-07,854.097906554289,9.424784656701553e-05,-1641.5380604157317,1029.9660705379044,-452.8483143419382,-1.5713441963637356,173.18834568503857,120.88670735405282,-945.7044607838014,0.00011556944250188541,0.0010005329069459016,1.1500328800360452e-07,853.8710546990774,9.43482490890273e-05,-567.5977652209732,55.77720897434563,537.2965308624798,-6.3940524588207115,0.03908375421775299,-2131.6078809245064,-1307.6214874178838,11
3,462.5,0.0005145878845287183,0.0010000488748138536,1.0305247527231121e-07,1156.1601239990039,9.425698466389278e-05,-2113.0989062476756,1104.7641011844748,-484.65455552362255,-1.6530784993704728,209.30202796307515,87.5606023698969,-1144.2027557836188,0.00013452575975878418,0.0010000410540218576,1.3346718224784646e-07,1155.9062252309175,9.42555104046603e-05,-768.3180427362951,75.50132162377176,748.7112516155299,-6.393746101136204,0.09606204919433382,-2885.4967258131487,-1748.7239199137928,11
4,583.3333333333333,5.057070266739563e-07,1.4977500080193995,1.3717521591416119e-08,1345.2642443796908,174.73889385056864,-2871.9681420151237,1977.9916582609542,-786.0972180320946,-1.7476028050523527,399.7604149748003,247.3865017612481,2506.4207283140463,1.2312961742536541e-05,0.012267481490026814,1.457543225644943e-07,1453.5996259603876,0.014183274351677051,-968.6684555195825,95.17841345974969,972.9016272870815,-6.397519334297969,0.20327250543906572,-3640.0408810770546,-2177.334146844834,11
5,704.1666666666666,0.0005257355701131244,0.001000010055151093,9.971969935918906e-08,1760.2827298906966,9.42496671088082e-05,-2946.765460118155,1153.0587749084339,-403.60965302272916,-1.9489298963613733,234.84887336147565,-117.64608147709352,-1472.3490247406617,2.3571252174993477e-06,0.07034220455382607,1.436290095302799e-07,1730.6694446961242,0.4661481825812583,-1167.2993710788917,114.63736658226964,1211.8927583683094,-6.4157389672191485,0.4642893351797745,-4397.613529487597,-2593.87110501851,11
6,825.0,0.0005126086520232584,0.0010000602285739554,1.0359679713552474e-07,2062.339061650131,9.42591249106877e-05,-3276.125240729107,1096.3069444517623,-257.30398824876085,-2.218531087023295,205.0100922499942,-349.804462145859,-1615.3586293452533,1.4573260875266017e-06,0.12309180395581952,1.4229067867939855e-07,2006.277926288179,1.4262017884369333,-1365.717283982283,134.06992073054417,1465.6418689114244,-6.428839496454872,0.893482475946003,-5155.536793871842,-2997.4519354446393,11
7,945.8333333333333,3.335893766818578e-07,1.4965535053786885,4.904370322222834e-08,2089.5505605813105,174.5139697515284,-3385.2212773002934,859.5903252593372,115.88025067184206,-3.2344392855586714,71.50098818177929,-975.669310567098,-479.3630094112953,1.1260006240019112e-06,0.17055415499396143,1.4115468497215336e-07,2281.3299694174875,2.7349080169114734,-1563.968057859984,153.48180006871,1735.4112051956,-6.438110662829437,1.5246047803131837,-5913.733476483252,-3386.2879016028223,11
8,1066.6666666666665,1.0,1.0,1.0,2666.6665600000006,86.65097392540919,-34795.73388907708,3835397190337061.5,-30554.910310283267,-28.122905842544725,1.5907618854971687e+29,1066.6666666660753,1.590761885497191e+29,9.56682068083157e-07,0.2131909098388392,1.3998094288799995e-07,2556.335653303346,4.2673962035361885,-1762.0771916469641,172.87616955669333,2022.6923603171479,-6.444518563707219,2.3811705059151675,-6672.1613523970955,-3758.498892209848,01
9,1187.5,1.0,1.0,1.0,2968.749881250001,86.65097392540919,-38611.2580614386,3835397190337061.5,-33813.39146769942,-28.01559410675575,1.5907618854971687e+29,1187.4999999992676,1.590761885497191e+29,8.55694501532429e-07,0.25154277930955465,1.3868405903966507e-07,2831.5956322257384,5.932034592758573,-1960.0620609285388,192.25518222491135,2329.2491014166744,-6.448772059506091,3.4767091666392917,-7430.791801841746,-4112.030356984081,01
