,phitot,LRm,LTheta,LRp,LME,LBE,LEN,LTE,LCE,LMPot,LCON,LAG,lowTotal,HRm,HTheta,HRp,HME,HBE,HEN,HTE,HCE,HMPot,HCON,HAG,highTotal,state
0,100.0,2.07847943735877e-06,0.1519237368216004,4.715218687353068e-07,245.21193824379787,2.171135417636197,-512.7604266691324,415.15978090004825,-225.1264683400303,-1.6039266917074897,43.26510790828866,52.79015199770148,-326.2126014254062,6.255632745887813e-05,0.001000001177195902,6.242138116742179e-08,249.8401696223734,9.424799364345434e-05,-166.1253864759027,16.324936466717627,96.48059997006636,-6.394742199525396,0.0009981851273110757,-623.8866323147256,-443.3129728080808,11
1,304.16666666666663,0.0004892946026222756,0.0010000020220676297,1.1121973404102575e-07,760.354503616307,9.424815289952996e-05,-1487.6443550885465,998.7357484033772,-600.9817578592127,-1.5572660582262305,159.32138268892822,123.38663538371597,-1045.0624196072313,0.00010909430990450273,0.0010000646799925876,1.0871109799423492e-07,760.1378814707589,9.425996402906672e-05,-505.30276836398224,49.65561509084729,306.3237839983478,-6.394145714531363,0.02765446072281145,-1897.6468055544624,-1336.0829433477813,11
2,508.3333333333333,0.0005189929991169593,0.0010002592792809925,1.016980562635628e-07,1270.7353891337796,9.429665108317843e-05,-2282.775464098307,1124.232576702571,-782.2672037700163,-1.6957101171422653,219.38699282493008,64.26183802262766,-1510.1253585382808,0.0001409856909769595,0.001000377219321171,1.3968540671705703e-07,1270.4728022225925,9.431888932115326e-05,-844.4490201224884,82.98233472945775,534.4186409065525,-6.39361850581067,0.12710561453708558,-3171.462189225609,-2210.5152209558505,11
3,712.5,0.0005254787359266325,0.001000001998369933,9.978680457185842e-08,1781.1144119367302,9.424814844203401e-05,-2972.3575034780697,1151.913896094848,-841.6482500674696,-1.9630418396298266,234.22260927012158,-129.2582745036711,-1927.3867246191164,2.249064049244717e-06,0.07415356657279554,1.4352254705961453e-07,1749.7110131152408,0.5180076818417888,-1180.989495139465,115.97830160910561,784.0341602859403,-6.416789233220901,0.48804891956961854,-4449.874045031657,-3067.011913400016,11
4,916.6666666666666,1.0,1.0,1.0,2291.666575000001,86.65097392540919,-30043.709177896264,3835397190337061.5,-27077.34036338879,-28.274455740671765,1.5907618854971687e+29,916.6666666662301,1.590761885497191e+29,1.1849030717617019e-06,0.15955937350288818,1.4142685831270826e-07,2214.957400579703,2.3943860729354767,-1516.12817132525,148.79787389570708,1055.6793037101186,-6.436166532714486,1.352339119891647,-5730.698030129467,-3906.9520594091646,01
5,1120.8333333333333,1.0,1.0,1.0,2802.083221250001,86.65097392540919,-36510.84314166355,3835397190337061.5,-32827.06931106755,-28.073371907422498,1.5907618854971687e+29,1120.8333333326807,1.590761885497191e+29,9.056102449767503e-07,0.23087976823837406,1.394167433656826e-07,2679.68445519252,5.001644682079008,-1850.843538511332,181.5651059437409,1350.2384781568142,-6.446656362705308,2.8422293941852965,-7012.213432248366,-4726.795174136766,01
6,1325.0,1.0,1.0,1.0,3312.499867500001,86.65097392540919,-42940.57844836491,3835397190337061.5,-38515.16076020853,-27.90603190424437,1.5907618854971687e+29,1324.9999999990882,1.590761885497191e+29,1.1287485153924196e-06,0.20142838517969414,3.504606356892892e-07,3196.153327760436,3.811040575479698,-2190.2139942302215,214.91902131938005,1665.6700983078706,-6.434824013584218,9.675517832998763,-8285.683446360053,-5507.611404129027,01
7,1529.1666666666665,1.0,1.0,1.0,3822.9165137500013,86.65097392540919,-49332.314961722666,3835397190337061.5,-44145.22153589648,-27.762721438970186,1.5907618854971687e+29,1529.166666665452,1.590761885497191e+29,7.164357434132948e-07,0.3412791945060421,1.343367395758374e-07,3612.455003667945,10.871047940545493,-2519.311150813665,246.98057546356785,2015.6745798435966,-6.453230937321761,7.895166456608945,-9576.812799376949,-6293.584493613116,01
8,1733.3333333333333,1.0,1.0,1.0,4333.333160000001,86.65097392540919,-55703.12405416796,3835397190337061.5,-49718.94224715052,-27.6373980267637,1.5907618854971687e+29,1733.3333333317728,1.590761885497191e+29,6.772194467558238e-07,0.3846779676112919,1.314348917733563e-07,4081.1641898121898,13.775382358853552,-2853.1542268089693,279.6400691924715,2391.1801040813953,-6.452640343331609,11.444514686091535,-10859.747205214844,-7034.499974594255,01
9,1937.5,1.0,1.0,1.0,4843.749806250002,86.65097392540919,-62049.82874954332,3835397190337061.5,-55236.567410956115,-27.526045881437817,1.5907618854971687e+29,1937.4999999980505,1.590761885497191e+29,6.526777007413221e-07,0.4223245444244034,1.2845756086366893e-07,4551.444227071799,16.561480533661523,-3186.7771588215383,312.2724033222751,2798.9942100825256,-6.45066822081941,15.63998840480506,-12143.038296944364,-7742.790774929471,01
