,probLow,probHigh,lowEnergy,minLE,maxLE,minHE,maxHE,maxLPHI,maxHPHI,highEnergy,minCP,maxCP,minMP,maxMP,phitot
0,0.8536585365853658,0.14634146341463414,-480.86067844449093,-480.86069028505324,-480.8604972511415,-522.2964767852442,-522.296470343614,0.009420747471095744,0.41535371638131713,-522.2964731868802,3.318317479232766e-19,3.3183225084192335e-19,-2.9080275900453484e-18,-2.9080233474659697e-18,100.0
1,0.7941176470588235,0.20588235294117646,-752.5475499916099,-752.5475826962988,-752.5474076213453,-936.5150662342925,-936.5150343973489,0.014071049155614135,0.4153473486667183,-936.5150544471329,6.064551741070546e-19,6.064560511757734e-19,-5.226379895132719e-18,-5.226372525517184e-18,179.72972972972974
2,0.782608695652174,0.21739130434782608,-992.6137220768123,-992.6138291760601,-992.6132565407756,-1348.5113671589982,-1194.1107479783577,0.0182694649596085,0.430365830435199,-1317.6312415103798,8.902164863600625e-19,9.281554499129681e-19,-7.779772268326888e-18,-7.544628821030004e-18,259.4594594594595
3,0.6521739130434783,0.34782608695652173,-1214.1172522998718,-1214.1172762691958,-1214.1171043957418,-1758.2413730330416,-1758.2411921198689,0.022303493282294484,0.4153500983981778,-1758.241340990211,1.1833109719194416e-18,1.1833116648532312e-18,-9.862774639961306e-18,-9.862766514129864e-18,339.18918918918916
4,0.4444444444444444,0.5555555555555556,-1423.6158589797672,-1423.6159105736347,-1423.6157492131836,-2165.656460602025,-2165.656332405525,0.026339925988697378,0.4153552187882809,-2165.6564293532238,1.485942206843977e-18,1.485942858931494e-18,-1.2180781858747194e-17,-1.218077447709983e-17,418.9189189189189
5,0.5,0.5,-1625.1858396449713,-1625.1858573365294,-1625.1858284449233,-2570.7052311073217,-2570.705194935471,0.030533369838271693,0.41536240860654333,-2570.7052126129342,1.7983209905058356e-18,1.798322280808475e-18,-1.4498629543768022e-17,-1.4498619095088387e-17,498.64864864864865
6,0.25,0.75,-1821.8084172273855,-1821.8084329235173,-1821.8083902482254,-2973.408160271848,-2973.408160104561,0.035103002120479024,0.4156005874551951,-2973.408160235182,2.121979745064167e-18,2.1219817765297378e-18,-1.682957133253073e-17,-1.6829550180448994e-17,578.3783783783783
7,0.08333333333333333,0.9166666666666666,-2016.143951816604,-2016.143951816604,-2016.143951816604,-3374.4442132251415,-3374.368741238953,0.04053342022926462,0.4161632622373015,-3374.437352125309,2.4569778501535072e-18,2.4582986167006617e-18,-1.9184488135522585e-17,-1.9169490171472327e-17,658.1081081081081
8,0.125,0.875,-2211.9252795579173,-2211.9252795579173,-2211.9252795579173,-3773.7900986996874,-3773.2254440752527,0.04999899877378041,0.4178598068116302,-3773.628768516489,2.805299084972147e-18,2.8141524264272464e-18,-2.1540856130904853e-17,-2.1540258719173215e-17,737.8378378378378
9,0.0,1.0,,,,-4171.220840558992,-4171.22084055389,0.0,0.4170597250908338,-4171.220840558236,3.163177817489811e-18,3.16317832636615e-18,-2.389593008875148e-17,-2.3895924903750617e-17,817.5675675675675
10,0.0,1.0,,,,-4566.5380723916,-4566.407991769297,0.0,0.41770315077827735,-4566.523618988697,3.532154243492928e-18,3.5346155673696255e-18,-2.6268858169814383e-17,-2.6250797983470834e-17,897.2972972972973
11,0.0,1.0,,,,-4959.564708963816,-4957.259064746302,0.0,0.4189197146766201,-4959.410999347923,3.912468781068846e-18,3.92372060373662e-18,-2.868250842461408e-17,-2.860439825153081e-17,977.027027027027
12,0.0,1.0,,,,-5350.140521733754,-5348.783755919446,0.0,0.4188711132163425,-5350.017179386963,4.304379084667814e-18,4.313012179264388e-18,-3.1018886723495584e-17,-3.0956402225976046e-17,1056.7567567567567
13,0.0,1.0,,,,-5738.118497437885,-5734.25672044861,0.0,0.4196741997419843,-5737.689411105582,4.708158610939165e-18,4.723451382219854e-18,-3.341466589021966e-17,-3.330659850672498e-17,1136.4864864864865
14,0.0,1.0,,,,-6123.361825658642,-6116.002338632649,0.0,0.4204042873402444,-6122.4418897800215,5.124095674796346e-18,5.14627955089495e-18,-3.580527451338762e-17,-3.5654858241222764e-17,1216.2162162162163
15,0.0,1.0,,,,-6505.741385092999,-6505.741385092524,0.0,0.41876724770054513,-6505.741385092925,5.552494011421808e-18,5.5524944205323124e-18,-3.800111687953414e-17,-3.8001113047223773e-17,1295.9459459459458
16,0.0,1.0,,,,-6885.133627060516,-6885.1336270594475,0.0,0.418972250944612,-6885.133627060352,5.9936731664233274e-18,5.9936735654820254e-18,-4.034534223986688e-17,-4.0345338249655985e-17,1375.6756756756756
17,0.0,1.0,,,,-7261.418777521871,-7261.418776875796,0.0,0.4191635033283272,-7261.418777481409,6.447968865970852e-18,6.4479781976100996e-18,-4.268756990551539e-17,-4.268753786673919e-17,1455.4054054054054
18,0.0,1.0,,,,-7634.479295185146,-7634.479295135777,0.0,0.41934109519099216,-7634.47929518126,6.915733785596653e-18,6.9157366745175195e-18,-4.502774644716289e-17,-4.5027736299357236e-17,1535.135135135135
19,0.0,1.0,,,,-8004.198534922857,-8004.198534922185,0.0,0.41950796012644903,-8004.198534922777,7.397339802061452e-18,7.397340326053606e-18,-4.736597532913448e-17,-4.7365972629546125e-17,1614.8648648648648
20,0.0,1.0,,,,-8370.45957432617,-8370.45944545473,0.0,0.4196735292671107,-8370.459567166406,7.893177055320832e-18,7.893316449547895e-18,-4.970275186280605e-17,-4.970229220856719e-17,1694.5945945945946
21,0.0,1.0,,,,-8733.14416785457,-8733.139548602152,0.0,0.4198657729577244,-8733.143879150908,8.403657339914972e-18,8.40456429626329e-18,-5.203905015467286e-17,-5.203674677014405e-17,1774.3243243243242
22,0.0,1.0,,,,-9092.131798321736,-9092.13179832089,0.0,0.4199543624248287,-9092.131798321543,8.929214317216996e-18,8.929214853312269e-18,-5.4369390943959484e-17,-5.4369386854890095e-17,1854.054054054054
23,0.0,1.0,,,,-9447.298799734157,-9447.298783364768,0.0,0.4200905795748298,-9447.298798245027,9.470305339246945e-18,9.47035401667039e-18,-5.670047606395206e-17,-5.670026711304226e-17,1933.7837837837837
