,probLow,probHigh,lowEnergy,minLE,maxLE,minHE,maxHE,maxLPHI,maxHPHI,highEnergy,minCP,maxCP,minMP,maxMP,phitot
0,0.9512195121951219,0.04878048780487805,-496.42130077649887,-496.4213174515818,-496.4211552277948,-537.8571034181614,-537.857103407226,0.00942070472474079,0.4153537230343676,-537.8571034126937,2.6738090201744004e-19,2.6738096579271913e-19,-2.908023824874011e-18,-2.908023288905912e-18,100.0
1,0.7741935483870968,0.22580645161290322,-825.4822565922454,-825.4822725008804,-825.4822063792902,-1037.0187702449023,-1037.0187393083436,0.014803576517629934,0.4153474538406585,-1037.0187607020564,5.275056466167746e-19,5.275066856605664e-19,-5.6193055811105175e-18,-5.61929666239787e-18,193.24324324324323
2,0.5217391304347826,0.4782608695652174,-1115.298297722855,-1115.2983147517366,-1115.2982830011936,-1533.581940934365,-1533.5819011260228,0.019646028932107668,0.4153478399306105,-1533.5819181971783,7.9830380035177605e-19,7.983056514913591e-19,-8.330465506148029e-18,-8.330450295064883e-18,286.48648648648646
3,0.2857142857142857,0.7142857142857143,-1383.650300127579,-1383.6503103880395,-1383.6502684854315,-2027.4948461738388,-2025.2273092180246,0.024346430323151747,0.4161110997014115,-2027.3157318908638,1.0800099012778437e-18,1.0828639910005339e-18,-1.1046831693235674e-17,-1.1041432153284204e-17,379.72972972972974
4,0.0,1.0,,,,-2518.6997829497304,-2499.4057952070584,0.0,0.41944820407564204,-2514.097202524577,1.3728611749279492e-18,1.3919322318845875e-18,-1.3902305282103965e-17,-1.3752198433031844e-17,472.97297297297297
5,0.0,1.0,,,,-3007.161443312491,-2993.0688358950583,0.0,0.4158840161830776,-3005.7500598976007,1.6778686990173466e-18,1.6799888986701152e-18,-1.6566703191059285e-17,-1.6470490529304797e-17,566.2162162162163
6,0.0,1.0,,,,-3493.7192615682943,-3493.7192615656295,0.0,0.4161719207256311,-3493.719261567098,1.998154591256245e-18,1.9981550305551774e-18,-1.922440583932602e-17,-1.9224402503000473e-17,659.4594594594595
7,0.0,1.0,,,,-3978.529777261301,-3978.5297772231106,0.0,0.41672570239064133,-3978.529777253506,2.3307045376711107e-18,2.3307056192024463e-18,-2.1979494063545947e-17,-2.1979482186393973e-17,752.7027027027027
8,0.0,1.0,,,,-4461.265799373749,-4461.2656617057055,0.0,0.4172036069429889,-4461.265787900657,2.675713838282636e-18,2.6757864944213287e-18,-2.4734881938095806e-17,-2.4734219798994943e-17,845.9459459459459
9,0.0,1.0,,,,-4941.649949048636,-4941.649949048458,0.0,0.417599973708786,-4941.64994904855,3.0334187856516273e-18,3.0334190892306577e-18,-2.7487620052944925e-17,-2.7487617820209958e-17,939.1891891891892
10,0.0,1.0,,,,-5419.443714236663,-5416.83525233282,0.0,0.4190912891662478,-5419.226342410191,3.4040820770861035e-18,3.4156215592885123e-18,-3.033246135732509e-17,-3.023902505440282e-17,1032.4324324324325
11,0.0,1.0,,,,-5894.4387251309745,-5886.459087961892,0.0,0.4202106231100004,-5893.713303569674,3.787988249020881e-18,3.809435265971115e-18,-3.315261248646773e-17,-3.2988038740547126e-17,1125.6756756756756
12,0.0,1.0,,,,-6366.4498447799215,-6353.27590675539,0.0,0.4209728495159839,-6365.626415159749,4.185439270169593e-18,4.214360211483198e-18,-3.594835939054172e-17,-3.5734425164042024e-17,1218.918918918919
13,0.0,1.0,,,,-6835.3096585433805,-6835.309658541169,0.0,0.4188102107604116,-6835.309658542798,4.596755005942506e-18,4.5967554643070996e-18,-3.847807407256342e-17,-3.8478069199986156e-17,1312.162162162162
14,0.0,1.0,,,,-7300.864042115207,-7300.864021122517,0.0,0.4190485595827453,-7300.864041239617,5.022272360441585e-18,5.022323235509029e-18,-4.12191232187166e-17,-4.121893649288224e-17,1405.4054054054054
15,0.0,1.0,,,,-7762.96857085046,-7762.968569052761,0.0,0.4192618428801076,-7762.968570750261,5.4623455852482306e-18,5.4623598584265135e-18,-4.395711169688801e-17,-4.3957044146625e-17,1498.6486486486485
16,0.0,1.0,,,,-8221.485590856164,-8221.481707813717,0.0,0.419500513520531,-8221.485331541646,5.917347678043932e-18,5.9179670385742856e-18,-4.669601700603036e-17,-4.6692441933768e-17,1591.8918918918919
17,0.0,1.0,,,,-8676.281811764224,-8676.276782346313,0.0,0.41969619074160497,-8676.281476469545,6.387669652345308e-18,6.3884835061679e-18,-4.9428538058105126e-17,-4.942520031394201e-17,1685.1351351351352
18,0.0,1.0,,,,-9127.226309406673,-9127.205268956446,0.0,0.4199136262232799,-9127.224799387717,6.873725199413196e-18,6.875340337831018e-18,-5.216251121601532e-17,-5.21553983373092e-17,1778.3783783783783
19,0.0,1.0,,,,-9574.188848128784,-9574.078412624363,0.0,0.4201817376302103,-9574.182741874021,7.375946732630935e-18,7.379566532950177e-18,-5.490071838399547e-17,-5.488311984580763e-17,1871.6216216216217
20,0.0,1.0,,,,-10017.038449497899,-10012.19410423573,0.0,0.42141292493698296,-10016.691410752206,7.894791576036359e-18,7.91929170803563e-18,-5.77386580818485e-17,-5.760844921126252e-17,1964.8648648648648
21,0.0,1.0,,,,-10455.642147871795,-10455.61426849895,0.0,0.42037165800745063,-10455.639824590553,8.43074113658422e-18,8.432506969250794e-18,-6.034133013639874e-17,-6.033146879224113e-17,2058.1081081081084
22,0.0,1.0,,,,-10889.863884326074,-10889.798454419635,0.0,0.42055457210530983,-10889.858406836907,8.984301826050944e-18,8.987087591416899e-18,-6.306718481942053e-17,-6.305225738015781e-17,2151.3513513513512
23,0.0,1.0,,,,-11319.56349924168,-11319.562853333418,0.0,0.4205694961414866,-11319.563457559598,9.556009150858445e-18,9.556350857697597e-18,-6.577212972762827e-17,-6.577088621718676e-17,2244.5945945945946
24,0.0,1.0,,,,-11744.595790768384,-11744.399461535539,0.0,0.42091217154907784,-11744.582518207219,1.0146427113210354e-17,1.0151745240943117e-17,-6.851195935904303e-17,-6.84874295693887e-17,2337.837837837838
25,0.0,1.0,,,,-12164.809611700797,-12159.498002214481,0.0,0.4220473878018039,-12164.420815118214,1.0756152998082319e-17,1.0785774059637372e-17,-7.133973754639121e-17,-7.120194878938898e-17,2431.0810810810813
26,0.0,1.0,,,,-12580.046981294261,-12580.044619155507,0.0,0.4209449819578533,-12580.04682381808,1.1385816829780678e-17,1.1386542133194011e-17,-7.391665845189746e-17,-7.391450571130735e-17,2524.324324324324
27,0.0,1.0,,,,-12990.142191418845,-12989.784900401353,0.0,0.42136386943414483,-12990.114597072014,1.2036087075585326e-17,1.2044708038266648e-17,-7.665292748035956e-17,-7.662515349738498e-17,2617.5675675675675
28,0.0,1.0,,,,-13394.920888386308,-13392.188917441457,0.0,0.4220633439513435,-13394.760180344505,1.270767122436994e-17,1.2732262156434344e-17,-7.941072204382191e-17,-7.933394625782534e-17,2710.810810810811
29,0.0,1.0,,,,-13794.199112914863,-13794.199112914599,0.0,0.42123815604299536,-13794.199112914745,1.340131972105796e-17,1.3401320208297328e-17,-8.204093693490243e-17,-8.204093086989404e-17,2804.054054054054
30,0.0,1.0,,,,-14187.782281129297,-14187.782281129106,0.0,0.42133887126081726,-14187.782281129226,1.411783144936202e-17,1.411783176389731e-17,-8.474615686112985e-17,-8.474615204258438e-17,2897.297297297297
31,0.0,1.0,,,,-14575.464089285264,-14573.122855013251,0.0,0.4222603438569294,-14575.283994341024,1.4858054022001578e-17,1.4882089658836884e-17,-8.752208647823385e-17,-8.744964985991593e-17,2990.5405405405404
