,phitot,LRm,LTheta,LRp,LME,LBE,LEN,LTE,LCE,LMPot,LCON,LAG,lowTotal,HRm,HTheta,HRp,HME,HBE,HEN,HTE,HCE,HMPot,HCON,HAG,highTotal,state
0,100.0,0.00041208777173510085,0.0010000604263271675,1.4294646430279144e-07,249.97573391393985,9.425916218205048e-05,-566.5429959932778,708.5001191066248,-173.0367475881202,-1.715317091528993,62.15182795077529,72.15030140231079,-354.86656081092303,6.255456202479446e-05,0.0010000292931463485,6.242824643450509e-08,249.84016511231255,9.425329345963706e-05,-166.12535916892065,16.324932993898287,201.69034585385975,-6.3947407434729095,0.0009981853148011061,-623.8866807463796,-338.1032419436221,11
1,170.83333333333331,0.00044932092023416265,0.0010000022196726556,1.2630828637334727e-07,427.04531384133844,9.424819014996551e-05,-905.5419781752124,842.2154341961525,-226.8097610227558,-1.5858709888249742,100.08273730801226,102.74339030900406,-502.0163005929973,8.176375775448903e-05,0.0010000015203619043,8.157591343748171e-08,426.8744236103743,9.42480583294635e-05,-283.80100917473305,27.888874941119678,351.77750661446254,-6.394478567251187,0.004949649027289229,-1065.8001686348778,-570.5670167038268,11
2,241.66666666666666,0.000473625651214558,0.0010000118076421921,1.1680520049634407e-07,604.1156429175171,9.424999744483364e-05,-1222.2009506511283,935.8121409897079,-252.17468525865172,-1.5512087592902255,133.4870430420598,119.49138078447913,-616.7957287667106,9.722433310556456e-05,0.001000250965450873,9.689072866669797e-08,603.9181262011836,9.429508355136658e-05,-401.47514196498224,39.45262393225869,508.3125020988567,-6.394296489394079,0.013936400836981208,-1507.7163475031462,-796.5695463249297,11
3,312.5,0.0004910592835567773,0.0010000541057362735,1.1062208686400007e-07,781.1863633584231,9.42579707122201e-05,-1522.1740778698029,1006.0575733493379,-254.28681103601173,-1.5598167300105588,162.50948912872482,123.14514411737615,-709.116906651275,0.00011058446999803569,0.0010000115333551156,1.1015605966599022e-07,780.9674361453604,9.424994575462251e-05,-519.1462353169921,51.01598636938015,671.7508142169075,-6.3941255456857,0.02997119862225756,-1949.6379174090441,-1015.6586401942074,11
4,383.3333333333333,0.0005040493329181508,0.0010000098947120976,1.0631988591160766e-07,958.2572840851299,9.424963686898832e-05,-1808.2087457410623,1059.8945807478601,-235.36401697624427,-1.593933001272541,187.14197901984997,113.81764465395577,-783.8393423318594,0.0001222822136299058,0.0010016051657841505,1.2209883252324863e-07,958.0198764750495,9.455058114978229e-05,-636.8135266188997,62.57886527319252,842.606751883566,-6.393955086032252,0.05502455254639336,-2391.5662306329955,-1227.3202088593,11
5,454.16666666666663,0.0005136385961577327,0.0010000639046927843,1.0329861253176458e-07,1135.328246943554,9.425981789435238e-05,-2081.711998655899,1100.724908722506,-196.2298199959723,-1.645961070293622,207.24543748630123,91.14059561311633,-843.7005302856097,0.0001331776749090418,0.0010010228747529889,1.322893745237291e-07,1135.0756691498796,9.444067767398191e-05,-754.4755161584778,74.14106993492163,1021.4660781480986,-6.393766235382421,0.09102006967351617,-2833.5039462806,-1430.969015065112,11
6,525.0,0.0005204988788514502,0.0010000002798863689,1.0124707321467486e-07,1312.3991371672728,9.424782450973514e-05,-2343.2338851682525,1130.1805486709582,-136.78043768975746,-1.7126474431304097,222.52528004080122,54.22340128840362,-890.3319073563018,0.0001424454117000129,0.0010062234853297938,1.419592551352466e-07,1312.1314636340262,9.542452127778492e-05,-872.1319204488616,85.70256433530588,1208.998950719307,-6.393569841045325,0.13985209260167694,-3275.4515658279915,-1625.9335719614196,11
7,595.8333333333333,0.0005247335304148522,0.0010000096701108623,1.0000292596839423e-07,1489.4697858003797,9.42495945332405e-05,-2592.5454946562227,1148.666673060826,-56.048538395432956,-1.7933219849181512,232.45188641110516,1.4256724084521846,-924.707256368605,3.3820068672703156e-07,0.4505424757092774,6.452296371284803e-08,1318.6151445054368,18.809781165231577,-973.562030966733,95.22908479926126,1418.495659603254,-6.522176693353172,0.4790333515030608,-3745.031171146115,-1753.6845495216057,11
8,666.6666666666666,0.0005262228314463023,0.001000049560701596,9.955497865628426e-08,1666.5399800316666,9.425711395220224e-05,-2828.372866236396,1155.2883915579016,48.07332145763232,-1.8897608142377156,236.07132236703796,-70.23614869340228,-947.3831743624883,3.052064616796689e-06,0.052871411139038385,1.441636460747686e-07,1644.895097700747,0.2633975678278462,-1105.6809995171682,108.60157055662657,1614.6598912195286,-6.4107032301559475,0.3671275121187522,-4162.4623155144745,-1987.4422250929758,11
9,737.5,0.0005243105853881626,0.001000008494540101,1.001288272847045e-07,1843.609341780528,9.424937293500334e-05,-3047.325772360978,1146.8130293471993,179.8943393098204,-2.007929526534632,231.4447235693107,-166.83690214564183,-958.6753305931709,1.9857875943504173e-06,0.08543515957127172,1.432165797083468e-07,1806.7981069365032,0.6875118934471227,-1222.0541722437506,120.00040157350016,1834.3771223106123,-6.419802001586636,0.5642734205313354,-4606.664937089401,-2152.5645207907564,11
