,probLow,probHigh,lowEnergy,minLE,maxLE,minHE,maxHE,maxLPHI,maxHPHI,highEnergy,minCP,maxCP,minMP,maxMP,phitot
0,0.8863636363636364,0.11363636363636363,-435.07593616528334,-435.0759461376109,-435.075902363741,-360.55404854654086,-360.55401713361425,0.00932290120419218,0.39593586838017525,-360.5540397801836,4.825351929397142e-19,4.825354651598333e-19,-2.388806604982065e-18,-2.388804938258079e-18,100.0
1,0.9047619047619048,0.09523809523809523,-592.0822729928191,-592.0822960736016,-592.0821755096948,-548.6616512091717,-548.6616192729158,0.012380095216698394,0.39592945137944086,-548.661643113594,7.453869264956339e-19,7.453869829472703e-19,-3.6476388061409785e-18,-3.647638338832022e-18,152.7027027027027
2,0.85,0.15,-730.5717668840742,-730.5718375640209,-730.5710404426485,-735.2969098886837,-735.296877683735,0.01514998218948144,0.3959279443309521,-735.2969010015601,1.014303506083424e-18,1.0143041154089632e-18,-4.906430506843461e-18,-4.906426824765369e-18,205.40540540540542
3,0.8571428571428571,0.14285714285714285,-856.1094794256937,-856.1095131115826,-856.1093430516843,-920.4303188924014,-920.4303127374317,0.017748576123027483,0.39592905002589396,-920.4303171349586,1.2894157770450548e-18,1.2894164917851705e-18,-6.165172653089252e-18,-6.165168517424137e-18,258.1081081081081
4,0.7567567567567568,0.24324324324324326,-971.841210487486,-971.8412425851209,-971.8410795103393,-1104.0301050311434,-1104.0300607597303,0.020238314666512006,0.39593243430453284,-1104.0300879348279,1.5708571477735621e-18,1.5708598913365055e-18,-7.423865862451736e-18,-7.423849645345373e-18,310.81081081081084
5,0.8064516129032258,0.1935483870967742,-1079.7822410517851,-1079.7822850265486,-1079.7820746469424,-1286.0628179430266,-1286.0626626462424,0.022659308345789848,0.395936280932679,-1286.06278567441,1.858767492253345e-18,1.8587688625919672e-18,-8.682499286543498e-18,-8.68249078563932e-18,363.5135135135135
6,0.6875,0.3125,-1181.3301175895333,-1181.3301616487072,-1181.329961888416,-1466.4934823122978,-1466.4934107175834,0.025040143880166614,0.3959422297090906,-1466.4934579878316,2.1532921844983995e-18,2.1532943117587293e-18,-9.941062166055677e-18,-9.941049241757766e-18,416.2162162162162
7,0.6129032258064516,0.3870967741935484,-1277.5099965107029,-1277.5100252117925,-1277.509866562846,-1645.2856360775852,-1645.285588956852,0.02740412679319711,0.39594951137429596,-1645.2856114121548,2.4545818634390252e-18,2.4545846770136428e-18,-1.1199543472616479e-17,-1.1199527286841228e-17,468.9189189189189
8,0.6666666666666666,0.3333333333333333,-1369.107132155817,-1369.1071741109067,-1369.1070138746086,-1822.4013034511825,-1822.4011276766557,0.029771981014614382,0.3959573559766249,-1822.4012623203653,2.762791100036283e-18,2.762792711300985e-18,-1.2457948514442885e-17,-1.2457934754032953e-17,521.6216216216217
9,0.45,0.55,-1456.745324064331,-1456.745383904263,-1456.7451627871856,-1997.800590563898,-1997.800182951604,0.03216346587523303,0.39598078682681287,-1997.8003987514721,3.078127523960152e-18,3.078170125081914e-18,-1.3716877106575321e-17,-1.3716572102833353e-17,574.3243243243244
10,0.5555555555555556,0.4444444444444444,-1540.9367871371346,-1540.9368422464172,-1540.9366719903817,-2171.635295856851,-2171.6352957940494,0.03460049770179968,0.3964374910511652,-2171.6352958434663,3.4036296108116946e-18,3.40363125580207e-18,-1.4996895736008634e-17,-1.4996882739030312e-17,627.027027027027
11,0.6,0.4,-1622.116438568226,-1622.116480513001,-1622.1163228216708,-2344.056749885758,-2344.0567498851715,0.037107863953925936,0.39688215960101586,-2344.056749885519,3.736914009951985e-18,3.736914430263945e-18,-1.627922792786781e-17,-1.6279226201299632e-17,679.7297297297297
12,0.3888888888888889,0.6111111111111112,-1700.6674842830355,-1700.6678750894214,-1700.6670098862508,-2514.9701907331096,-2514.970190731563,0.03971819319746527,0.39728461780341046,-2514.970190732625,4.077952425179968e-18,4.077952850563418e-18,-1.756183996057746e-17,-1.756183797284691e-17,732.4324324324324
13,0.3888888888888889,0.6111111111111112,-1776.9456318571572,-1776.9456880461044,-1776.9455178676883,-2684.2839627421354,-2679.5573004628213,0.042476019364112494,0.39765089433245354,-2683.8542661709175,4.421150244249209e-18,4.426917094016997e-18,-1.8844441639860205e-17,-1.883127704243742e-17,785.1351351351351
14,0.3,0.7,-1851.2994956251514,-1851.2995337089324,-1851.2993267657007,-2851.9096233060127,-2778.6216788424035,0.04545098264081114,0.401102656219699,-2846.674765204161,4.7839921903529386e-18,4.810894262418955e-18,-2.050678973847665e-17,-2.012681264653942e-17,837.8378378378378
15,0.2,0.8,-1924.1078700048758,-1924.1078951201514,-1924.107823309811,-3017.761229474298,-3017.1814337231576,0.048766577917699054,0.39903975083902554,-3017.712913160661,5.1493764428551614e-18,5.156225434509829e-18,-2.144606761190362e-17,-2.1408781908158243e-17,890.5405405405405
16,0.15384615384615385,0.8461538461538461,-1995.8467102970671,-1995.846710314023,-1995.8467102801112,-3181.7546624459446,-3166.165322577909,0.0526943376871004,0.40224657038286005,-3178.901567239565,5.498627757257475e-18,5.5588278652981334e-18,-2.2918350770460622e-17,-2.252114841076062e-17,943.2432432432432
17,0.06666666666666667,0.9333333333333333,-2067.3200571599405,-2067.3200571599405,-2067.3200571599405,-3343.8069949300307,-3256.756488995839,0.058227657052078184,0.4081830904441593,-3337.5891016415685,5.905918807254583e-18,6.000788082635521e-18,-2.4451608643517165e-17,-2.3970996786467617e-17,995.9459459459459
18,0.0,1.0,,,,-3503.8358983115018,-3503.835448267113,0.0,0.39911484393794877,-3503.8358718356217,6.2975312398167644e-18,6.297755103394989e-18,-2.5252123689171922e-17,-2.5251056618647e-17,1048.6486486486488
19,0.0,1.0,,,,-3661.759083705948,-3616.727168982694,0.0,0.40633206688427426,-3657.66527326116,6.69836090994444e-18,6.777206826780583e-18,-2.684123368064853e-17,-2.653033293373741e-17,1101.3513513513512
20,0.0,1.0,,,,-3817.4937702583493,-3817.4937697215746,0.0,0.3995459830095164,-3817.4937702094408,7.108666778873299e-18,7.10867539781001e-18,-2.7808821016775004e-17,-2.780878129314562e-17,1154.054054054054
21,0.0,1.0,,,,-3970.956174097332,-3970.9561728050103,0.0,0.3997527369208783,-3970.956173935676,7.528721543502507e-18,7.528735162912504e-18,-2.9086434166334054e-17,-2.9086373571264267e-17,1206.7567567567567
22,0.0,1.0,,,,-4122.061011621077,-4122.0610079891685,0.0,0.39994879617677687,-4122.061011378757,7.958812191522284e-18,7.958835892860564e-18,-3.036319064264804e-17,-3.036308936830635e-17,1259.4594594594594
23,0.0,1.0,,,,-4270.721011036233,-4270.721001557142,0.0,0.40013515004488304,-4270.72101030688,8.39924188117633e-18,8.399280017240202e-18,-3.163909114625092e-17,-3.1638920472090165e-17,1312.162162162162
24,0.0,1.0,,,,-4416.8464262183625,-4416.8464037527265,0.0,0.40031296827076823,-4416.846424490089,8.850331189552506e-18,8.85039125854577e-18,-3.2914126469533806e-17,-3.291386267831762e-17,1364.8648648648648
25,0.0,1.0,,,,-4560.344546986349,-4560.344539963917,0.0,0.4004791659375389,-4560.344546616632,9.312417802325281e-18,9.312451766596096e-18,-3.4188067850678566e-17,-3.4187917143248367e-17,1417.5675675675675
26,0.0,1.0,,,,-4701.119199793957,-4700.989631260522,0.0,0.40092961603298694,-4701.109935784568,9.785859575912361e-18,9.790271075258384e-18,-3.548328371985974e-17,-3.5461091165424116e-17,1470.2702702702702
27,0.0,1.0,,,,-4839.070232631741,-4839.069983025335,0.0,0.4008049125879685,-4839.070215991045,1.0271034830987297e-17,1.0271248607089345e-17,-3.673427665237708e-17,-3.6733392934632986e-17,1522.972972972973
28,0.0,1.0,,,,-4974.092977610334,-4974.039402350169,0.0,0.4011339636496313,-4974.089972422499,1.0768345546922225e-17,1.077150376955575e-17,-3.801803916951772e-17,-3.800483246127653e-17,1575.6756756756756
29,0.0,1.0,,,,-5106.07768424759,-3183.3754110185732,0.0,0.4515736168179938,-4999.254827532175,1.1278217282920878e-17,1.207305897070921e-17,-3.929306921100324e-17,-3.3686028915059554e-17,1628.3783783783783
30,0.0,1.0,,,,-5234.908915896439,-5234.565821299201,0.0,0.4017496792657316,-5234.887472483808,1.180110324516713e-17,1.1810293350079222e-17,-4.057264802449607e-17,-4.054517980437443e-17,1681.081081081081
31,0.0,1.0,,,,-5360.464901006549,-5359.982539299246,0.0,0.40188467994325083,-5360.436497530722,1.2337485262353045e-17,1.234702767632432e-17,-4.1857074384458806e-17,-4.1814115215988415e-17,1733.7837837837837
32,0.0,1.0,,,,-5482.616829979448,-5481.588149359115,0.0,0.4022520527127565,-5482.53770043427,1.288787656636095e-17,1.290210994414895e-17,-4.314486241895759e-17,-4.3082244489478834e-17,1786.4864864864865
33,0.0,1.0,,,,-5601.228087223423,-5599.333668778986,0.0,0.4026436943538738,-5601.082362726167,1.3452825681483764e-17,1.3472541712091314e-17,-4.443436733743084e-17,-4.4349582385777024e-17,1839.1891891891892
34,0.0,1.0,,,,-5716.153406589048,-5713.079178422592,0.0,0.4030390409227301,-5715.891785685836,1.4023705871476424e-17,1.4058550145271407e-17,-4.572383570703865e-17,-4.558629122799934e-17,1891.8918918918919
35,0.0,1.0,,,,-5827.23793661588,-5822.731489350117,0.0,0.4034214549533216,-5826.860515338212,1.4627440417729406e-17,1.4660438804171043e-17,-4.701192855395997e-17,-4.687080899685894e-17,1944.5945945945946
