,probLow,probHigh,lowEnergy,minLE,maxLE,minHE,maxHE,maxLPHI,maxHPHI,highEnergy,minCP,maxCP,minMP,maxMP,phitot
0,0.9787234042553191,0.02127659574468085,-432.7726987417534,-432.7727163797506,-432.7725285245507,-301.1207487641874,-301.1207487641874,0.009276218418756768,0.382063609612499,-301.1207487641874,4.678539937913676e-19,4.678539937913676e-19,-2.127959607124893e-18,-2.127959607124893e-18,100.0
1,0.9148936170212766,0.0851063829787234,-587.4311020482232,-587.4311161032049,-587.4309663064838,-457.90596197099694,-457.9059291711217,0.012292200536805034,0.3820571343610595,-457.9059454606418,7.229663121413897e-19,7.229675136195331e-19,-3.249317557394207e-18,-3.2493123588092644e-18,152.7027027027027
2,0.8717948717948718,0.1282051282051282,-722.9450707337078,-722.9451027080507,-722.9449411874433,-613.2186343531408,-613.2186035560553,0.015010329052713442,0.3820553897510355,-613.2186210572185,9.841457467561959e-19,9.841463105068813e-19,-4.370628964486814e-18,-4.3706266449582556e-18,205.40540540540542
3,0.7209302325581395,0.27906976744186046,-844.923954689741,-844.9240041879598,-844.9235279139237,-767.0291229549114,-766.9943059768641,0.01754586645011964,0.38207927824979865,-767.0233068218722,1.2515218292990138e-18,1.2515842936920382e-18,-5.491895468833832e-18,-5.491889697761432e-18,258.1081081081081
4,0.6578947368421053,0.34210526315789475,-956.5389988170209,-956.539038406409,-956.5388777042359,-919.3055351032764,-919.3054922736044,0.019959947043204432,0.3820615159324009,-919.3055270790459,1.5252306682584901e-18,1.5252323769312769e-18,-6.613104257190763e-18,-6.613096695574366e-18,310.81081081081084
5,0.7,0.3,-1059.8190816452714,-1059.8191675413393,-1059.8180703380074,-1070.0143104100982,-1070.014263422149,0.022290724467515826,0.38206773932798643,-1070.014291762268,1.805413222937216e-18,1.805414345396495e-18,-7.734245424773126e-18,-7.734239940683284e-18,363.5135135135135
6,0.6785714285714286,0.32142857142857145,-1156.1672123967571,-1156.1672739962632,-1156.166754502201,-1219.1203754200303,-1219.120319001587,0.024564137683532758,0.3820760165666199,-1219.1203624726913,2.092214649121071e-18,2.0922157572459216e-18,-8.855309594917217e-18,-8.855305754871762e-18,416.2162162162162
7,0.5625,0.4375,-1246.6069225037193,-1246.6069518713211,-1246.6067935576125,-1366.587174623166,-1366.272263468104,0.026800371737362744,0.3822776023985324,-1366.542168777971,2.385783639058994e-18,2.386754817748463e-18,-9.98168682735904e-18,-9.976291552484751e-18,468.9189189189189
8,0.5428571428571428,0.45714285714285713,-1331.9154379338165,-1331.915484469262,-1331.9152458049914,-1512.3766260741238,-1510.1979562036686,0.029015495330777585,0.3834370851781811,-1512.1042708181467,2.6862783482092183e-18,2.6937997097208115e-18,-1.113666306415559e-17,-1.1097194741052993e-17,521.6216216216217
9,0.4230769230769231,0.5769230769230769,-1412.7017846309116,-1412.7018614092624,-1412.7016797001454,-1656.4491068732177,-1618.330228752619,0.031223602319518633,0.3861027242805086,-1653.9062424474803,2.9938627359933143e-18,3.018445336246341e-18,-1.222040172284349e-17,-1.2113068801275252e-17,574.3243243243244
10,0.5,0.5,-1489.4556051411591,-1489.4557224752496,-1489.4549247848581,-1798.8211152044216,-1798.8211114318206,0.03343739392183423,0.3824238427345787,-1798.8211147870607,3.3107232564007934e-18,3.3107389213404646e-18,-1.3351238585272236e-17,-1.3351148813522582e-17,627.027027027027
11,0.45,0.55,-1562.5795296863635,-1562.5797255821155,-1562.5789954770235,-1939.7263804013596,-1939.5801687242174,0.035670319505769044,0.3834232845674759,-1939.6997964574946,3.63689185224251e-18,3.64038068920873e-18,-1.4513460708742962e-17,-1.44953477666146e-17,679.7297297297297
12,0.36363636363636365,0.6363636363636364,-1632.4120565809176,-1632.412116028493,-1632.411954617805,-2079.114821266239,-2067.9219673563266,0.03793558532097994,0.3835880110894676,-2077.417158188395,3.96389981311433e-18,3.972173579307101e-18,-1.5681611451267848e-17,-1.560402566523595e-17,732.4324324324324
13,0.3181818181818182,0.6818181818181818,-1699.2430878956095,-1699.2431386101039,-1699.2429307178609,-2216.8958036197514,-2180.723870094752,0.0402489302437185,0.3919141150085699,-2210.491717252742,4.304476464176882e-18,4.379950617457519e-18,-1.7057416121766022e-17,-1.674578793742892e-17,785.1351351351351
14,0.3,0.7,-1763.3278640434362,-1763.3278779379518,-1763.3278364031055,-2352.981652101288,-2308.0486983198152,0.04262862336296432,0.3929984728408628,-2349.3667431819786,4.651243974681019e-18,4.7404956386976324e-18,-1.823915712174992e-17,-1.7872150658779658e-17,837.8378378378378
15,0.2,0.8,-1824.8969952610162,-1824.8970051988501,-1824.8969728201578,-2487.2870149700084,-2435.153216793204,0.04509778727314466,0.39380151348782033,-2483.570923663594,5.0096794613885655e-18,5.107784265350968e-18,-1.9412453100358435e-17,-1.9023154592033444e-17,890.5405405405405
16,0.14285714285714285,0.8571428571428571,-1884.166791706766,-1884.1668986364095,-1884.166736532911,-2619.728241787865,-2561.950968614614,0.04768784691519963,0.39439083449633294,-2615.0953398719566,5.361758913008462e-18,5.4822471117988445e-18,-2.0578927099706757e-17,-2.0069095149276246e-17,943.2432432432432
17,0.1111111111111111,0.8888888888888888,-1941.3509193126347,-1941.3509193161754,-1941.3509193090938,-2750.22278720571,-2741.4279942732546,0.05044290189740236,0.3882386343537895,-2747.8242375798236,5.733248675502695e-18,5.7954065676784454e-18,-2.1507628691127143e-17,-2.1191377563564268e-17,995.9459459459459
18,0.05555555555555555,0.9444444444444444,-1996.6746072202643,-1996.6746072202643,-1996.6746072202643,-2878.688643090737,-2865.3741916942195,0.05343484837653268,0.38968618541443223,-2876.592218925803,6.1475444986311904e-18,6.194552940345072e-18,-2.270106674714147e-17,-2.250069993661214e-17,1048.6486486486488
19,0.05555555555555555,0.9444444444444444,-2050.4013776256484,-2050.4013776256484,-2050.4013776256484,-3005.0437966197796,-2987.1086651109013,0.05679030115309601,0.38621113295418075,-3002.9314734911413,6.5425742140206096e-18,6.546956588791047e-18,-2.3706017950196672e-17,-2.3641932997298575e-17,1101.3513513513512
20,0.0625,0.9375,-2102.89109544434,-2102.89109544434,-2102.89109544434,-3129.205710127854,-3116.5928839032536,0.06079264042191697,0.386492517103018,-3127.5149563976206,6.909205691196733e-18,6.950876569239841e-18,-2.4794052410556417e-17,-2.4606034007258425e-17,1154.054054054054
21,0.0625,0.9375,-2154.802555139843,-2154.802555139843,-2154.802555139843,-3251.0908178215404,-3250.8420113056677,0.06647687727373552,0.3868440220257957,-3251.0742270025967,7.359240807568149e-18,7.365675979773243e-18,-2.5940659336720688e-17,-2.5921895144632564e-17,1206.7567567567567
22,0.0,1.0,,,,-3370.6140342329627,-3353.0939950887473,0.0,0.3872509773210988,-3366.6696602983416,7.735237499962042e-18,7.791564487910239e-18,-2.7085800514285302e-17,-2.6825314436028997e-17,1259.4594594594594
23,0.0,1.0,,,,-3487.6882691805754,-3468.138710157024,0.0,0.3875354948158039,-3484.6374131826014,8.165328300865222e-18,8.226459925257965e-18,-2.822795094221548e-17,-2.794758101551187e-17,1312.162162162162
24,0.0,1.0,,,,-3602.2239438957145,-3581.2052271709126,0.0,0.38786790291544077,-3598.930376056877,8.607696673848294e-18,8.672950773696293e-18,-2.9370079157446394e-17,-2.9078737095581824e-17,1364.8648648648648
25,0.0,1.0,,,,-3714.1285028183825,-3691.3002250989175,0.0,0.38843419090947123,-3711.3682772171846,9.059796887627705e-18,9.134250910060574e-18,-3.051094557997814e-17,-3.020136959634411e-17,1417.5675675675675
26,0.0,1.0,,,,-3823.305915342318,-3822.1652349280243,0.0,0.3884620807376782,-3823.2437685009118,9.582482953667048e-18,9.599075860832564e-18,-3.165076084080623e-17,-3.1606456411949034e-17,1470.2702702702702
27,0.0,1.0,,,,-3929.6561614885895,-3929.551180637049,0.0,0.38789013678601336,-3929.649329779304,1.0060931673061862e-17,1.0065912913791391e-17,-3.276110572843508e-17,-3.274073226063631e-17,1522.972972972973
28,0.0,1.0,,,,-4033.0746950983134,-4032.8235516520303,0.0,0.3882291508660636,-4033.060742683154,1.0551531420840816e-17,1.0559406010019468e-17,-3.390573088226225e-17,-3.387414861747426e-17,1575.6756756756756
29,0.0,1.0,,,,-4133.4518776414525,-4132.955665986972,0.0,0.38858281521590904,-4133.418796864437,1.1054708028527689e-17,1.106602590470502e-17,-3.505114628214578e-17,-3.5006717446208506e-17,1628.3783783783783
30,0.0,1.0,,,,-4230.672375123759,-4228.7284718277415,0.0,0.3894456589722455,-4230.5260330564115,1.1570913602990987e-17,1.1595043593993173e-17,-3.620080256844139e-17,-3.613845265230097e-17,1681.081081081081
31,0.0,1.0,,,,-4324.614509808602,-4323.3646133009825,0.0,0.3892690909802595,-4324.545071113587,1.210063044668873e-17,1.2119395289157952e-17,-3.7339845787297966e-17,-3.72693673427233e-17,1733.7837837837837
32,0.0,1.0,,,,-4415.149557526043,-4413.444640375132,0.0,0.38958224904708033,-4415.04926828132,1.2644370728362841e-17,1.2666752439602267e-17,-3.848174101698592e-17,-3.8399472296107666e-17,1786.4864864864865
33,0.0,1.0,,,,-4502.140980179254,-4499.965002265265,0.0,0.3898713170512904,-4502.004981553785,1.3202682854030234e-17,1.3228488837676424e-17,-3.9621673236284674e-17,-3.952879411025099e-17,1839.1891891891892
34,0.0,1.0,,,,-4585.443581629098,-4582.801815635558,0.0,0.39013625975701527,-4585.288145416886,1.3776152135622786e-17,1.3805151404109656e-17,-4.075959724068008e-17,-4.065733508939525e-17,1891.8918918918919
35,0.0,1.0,,,,-4664.90257338548,-4661.811835555609,0.0,0.39037890078892473,-4664.633605292706,1.436540571543775e-17,1.439736646017014e-17,-4.189557354053795e-17,-4.1785112964156157e-17,1944.5945945945946
36,0.0,1.0,,,,-4740.352534383858,-4738.594849120852,0.0,0.39012148789852974,-4740.226985331702,1.4971116543627553e-17,1.4995708892280043e-17,-4.2995513242064e-17,-4.2912141569720666e-17,1997.2972972972973
37,0.0,1.0,,,,-4811.616246486389,-4808.74485978772,0.0,0.3905623786545327,-4811.465120711099,1.5594007142139737e-17,1.5625979800763028e-17,-4.414488842623303e-17,-4.403843468433789e-17,2050.0
38,0.0,1.0,,,,-4878.503384102013,-4874.266556123598,0.0,0.39099225326309994,-4878.291542448484,1.6234856255616494e-17,1.6274382194796033e-17,-4.529302675935588e-17,-4.516400521877718e-17,2102.7027027027025
39,0.0,1.0,,,,-4940.8090323202405,-4935.02537589603,0.0,0.3914001887316318,-4940.524249361981,1.6894504015509757e-17,1.6941491077171583e-17,-4.643925771943313e-17,-4.6288865766725207e-17,2155.4054054054054
40,0.0,1.0,,,,-4998.31200300525,-4990.876866922282,0.0,0.391780337113507,-4997.95794819884,1.7573859049949106e-17,1.7628044336703758e-17,-4.7583160101282615e-17,-4.741302841915657e-17,2208.108108108108
41,0.0,1.0,,,,-5050.772912152845,-5041.651243591001,0.0,0.39212995035604903,-5050.292822985272,1.8273906042773594e-17,1.8334917196223384e-17,-4.8724584633832085e-17,-4.853650426112719e-17,2260.810810810811
42,0.0,1.0,,,,-5097.931974144884,-5097.931928503911,0.0,0.3896869050762325,-5097.931971742533,1.8995714376880674e-17,1.8995865747254112e-17,-4.9659659665947656e-17,-4.9659304739591054e-17,2313.5135135135133
43,0.0,1.0,,,,-5139.506458915389,-5139.505520295866,0.0,0.3898182353146277,-5139.506370743347,1.9740450589819297e-17,1.9741128181320344e-17,-5.078310823100754e-17,-5.07814408297515e-17,2366.2162162162163
44,0.0,1.0,,,,-5175.187745899306,-5175.181651780643,0.0,0.38996817697644887,-5175.1871614117945,2.0509388205535853e-17,2.0511153568812946e-17,-5.190727999002291e-17,-5.190292204750554e-17,2418.9189189189187
45,0.0,1.0,,,,-5204.637893207107,-5204.637790918814,0.0,0.3900136810063894,-5204.637889114521,2.130392239615841e-17,2.1304158806985567e-17,-5.302430012206076e-17,-5.302375840261659e-17,2471.6216216216217
46,0.0,1.0,,,,-5227.4856207253115,-5227.44399613736,0.0,0.3902942165882251,-5227.481994873525,2.2125587763047476e-17,2.2130547084824184e-17,-5.415416084702625e-17,-5.414395890642623e-17,2524.324324324324
47,0.0,1.0,,,,-5243.321580385075,-5243.315211007807,0.0,0.3902815294900672,-5243.321278461406,2.2976077140699292e-17,2.2978040437916756e-17,-5.526757206900075e-17,-5.526353291270844e-17,2577.027027027027
48,0.0,1.0,,,,-5251.692753735648,-5251.692749552853,0.0,0.3903105286477762,-5251.692753255735,2.385726340297081e-17,2.3857315388212892e-17,-5.638260545850662e-17,-5.638248894532874e-17,2629.7297297297296
49,0.0,1.0,,,,-5252.095773526068,-5251.179221153167,0.0,0.3911701143336467,-5252.063020341117,2.4771229914414478e-17,2.479281586338351e-17,-5.756155408787773e-17,-5.750083306824166e-17,2682.4324324324325
50,0.0,1.0,,,,-5243.968908461415,-5242.399232791648,0.0,0.3914966775133372,-5243.912848615647,2.5720300847982548e-17,2.574894448401731e-17,-5.869787154355384e-17,-5.861857718805594e-17,2735.135135135135
51,0.0,1.0,,,,-5226.682373281742,-5224.2364110329,0.0,0.391831507932396,-5226.597993627015,2.6707083452850597e-17,2.6743323005682376e-17,-5.983452549674134e-17,-5.973572417462043e-17,2787.837837837838
52,0.0,1.0,,,,-5199.526522056562,-5195.996384716393,0.0,0.39216823216256197,-5199.395630766627,2.773451528214033e-17,2.777871188773633e-17,-6.097040293087399e-17,-6.085228313703648e-17,2840.5405405405404
53,0.0,1.0,,,,-5161.697339738109,-5156.885762323346,0.0,0.39249482466075597,-5161.321265793574,2.880592619075658e-17,2.885807766957386e-17,-6.210646134486539e-17,-6.196826048482544e-17,2893.2432432432433
54,0.0,1.0,,,,-5112.278448690035,-5108.740891913154,0.0,0.39233551551096196,-5112.016331318412,2.992510979981611e-17,2.997050142632816e-17,-6.320172162312789e-17,-6.308366227275825e-17,2945.945945945946
55,0.0,1.0,,,,-5050.218567586236,-5045.718985658857,0.0,0.39260045857686976,-5049.857885983164,3.1096420362683935e-17,3.114816155769494e-17,-6.433191590505214e-17,-6.419849403047052e-17,2998.6486486486488
56,0.0,1.0,,,,-4974.302960469337,-4968.76350868638,0.0,0.39285618540922357,-4973.824370818299,3.232488856077503e-17,3.238291310606876e-17,-6.546107110921724e-17,-6.531276291896741e-17,3051.3513513513512
57,0.0,1.0,,,,-4883.116832167507,-4876.489847224496,0.0,0.39310029533579316,-4882.517472918766,3.361637400480723e-17,3.368052241829499e-17,-6.658894230253144e-17,-6.642647329509927e-17,3104.054054054054
58,0.0,1.0,,,,-4774.997763641938,-4767.260613018802,0.0,0.3933331893265205,-4774.378646911163,3.4977762513536803e-17,3.504786907053885e-17,-6.771520316263079e-17,-6.753963071531628e-17,3156.7567567567567
59,0.0,1.0,,,,-4647.97297426472,-4639.148224166898,0.0,0.39354896742484463,-4647.342556283863,3.6417224733912486e-17,3.649290758887343e-17,-6.883996779550571e-17,-6.865224115859262e-17,3209.4594594594596
60,0.0,1.0,,,,-4499.675172277562,-4498.846185837883,0.0,0.39232768195454376,-4499.643288183614,3.79445657272806e-17,3.797690095692674e-17,-6.977667705082837e-17,-6.97643076539529e-17,3262.162162162162
61,0.0,1.0,,,,-4327.227530580225,-4327.22749800766,0.0,0.3914710258469589,-4327.227529325525,3.957170160349053e-17,3.9571863731169507e-17,-7.087612295969172e-17,-7.087583690261944e-17,3314.864864864865
62,0.0,1.0,,,,-4127.083039634038,-4050.610050087391,0.0,0.3915697801961536,-4124.024090328122,4.108549430633876e-17,4.1314102545867166e-17,-7.198820910802267e-17,-7.140254460310857e-17,3367.5675675675675
63,0.0,1.0,,,,-3894.794528007134,-3894.7943848412956,0.0,0.3916378707939122,-3894.794522041769,4.318785320061784e-17,4.3188193152271985e-17,-7.309795188067311e-17,-7.309729552906304e-17,3420.2702702702704
64,0.0,1.0,,,,-3624.67584720292,-3624.675740076518,0.0,0.39171642744908336,-3624.6758429160795,4.5218841578197855e-17,4.521913800792888e-17,-7.420780466029644e-17,-7.420723534311932e-17,3472.972972972973
65,0.0,1.0,,,,-3309.28559780752,-3302.644404327595,0.0,0.3937558062861942,-3308.9968502619627,4.743711131715775e-17,4.750984253944611e-17,-7.546149130935069e-17,-7.531665349583245e-17,3525.6756756756754
66,0.0,1.0,,,,-2938.6081534007894,-2937.819291896568,0.0,0.39251412843442784,-2938.5765989365914,4.9884147369583884e-17,4.9908488402444255e-17,-7.648225195503969e-17,-7.6425552090419e-17,3578.3783783783783
67,0.0,1.0,,,,-2498.6893942929087,-2496.4890721819493,0.0,0.39303165755175323,-2498.557333769887,5.26177469105016e-17,5.265916901225402e-17,-7.762382591163991e-17,-7.753393752099974e-17,3631.081081081081
